genome,cluster,score
PP723060.fna,0_2629,1.1233138558553164
PP729051.fna,0_2621,2.1254355627267962
PP747318.fna,0_1874,1.287366282020319
PP758847.fna,0_2159,1.2650745672377188
PP758848.fna,0_1350,1.3141746724728591
PP758850.fna,0_927,1.3349100504191171
PP758851.fna,0_1011,1.3284344247938078
PP758852.fna,0_1055,1.326474513327347
PP758853.fna,0_1118,1.32406661102024
PP758854.fna,0_928,1.334832936760439
PP758856.fna,0_1078,1.3254652366625925
PP758857.fna,0_1112,1.3243399751083622
PP766230.fna,0_887,1.3377394172420973
PP766231.fna,0_900,1.3370486462826032
PP766232.fna,0_1017,1.328071705217691
PP766236.fna,0_1560,1.3048755667192622
PP766238.fna,0_1728,1.2958421138537917
PP766239.fna,0_1710,1.297348250487798
PP766240.fna,0_1743,1.2948418465468992
PP767789.fna,0_700,1.3820823803035855
PP779550.fna,0_1259,1.3174631310784686
PP779551.fna,0_1524,1.3069407927343417
PP819608.fna,0_417,1.5752574866463882
PP836395.fna,0_2574,1.1374024196135064
PP848496.fna,0_1354,1.3140845269764867
PP858851.fna,0_1192,1.320409092782366
PP858896.fna,0_652,1.390076853483598
PP869283.fna,0_2633,2.116892619322012
PP883967.fna,0_61,1.615661448277827
PP910832.fna,0_2599,1.1326725681766647
PP931174.fna,0_364,1.5806541536197778
PP938272.fna,0_601,1.4085989172295745
PP944851.fna,0_681,1.3846229547070181
PP952070.fna,0_743,1.3728253341679602
PP965177.fna,0_30,1.6239767845994906
PP971698.fna,0_1446,1.3102156340766449
PP973485.fna,0_2596,1.1333807239898444
PP974560.fna,0_2591,1.1345720402854869
PP995776.fna,0_365,1.5806463835703277
PQ036876.fna,0_471,1.5611600560528198
PQ062249.fna,0_2455,1.1783112776805562
PQ062250.fna,0_2421,1.1856970223115852
PQ110032.fna,0_2607,1.1303982393738115
PQ154629.fna,0_97,1.6121561694578195
PQ156939.fna,0_236,1.5919716064999512
PQ220375.fna,0_291,1.5847946387017373
PQ241118.fna,0_2555,1.139971817109425
PQ281812.fna,0_788,1.3574893450693994
PQ283533.fna,0_1470,1.3092958382387936
PQ287842.fna,0_2514,1.148766656928688
PQ299153.fna,0_842,1.3459807748210846
PQ311674.fna,0_329,1.5829065830011948
PQ349084.fna,0_402,1.576344432836129
PQ389505.fna,0_529,1.4772023159481829
PQ425460.fna,0_2639,1.1121400392726546
PQ425461.fna,0_2638,1.1122878544737875
PQ433352.fna,0_704,1.3815660145164799
PQ433353.fna,0_269,1.5867782451407049
PQ567070.fna,0_844,1.345632473908279
PQ582088.fna,0_2460,2.1775964870498283
PQ586903.fna,0_1288,1.3163112647277861
PQ594011.fna,0_2482,1.17409799766232
PQ594013.fna,0_2453,1.178786500938923
PQ594014.fna,0_2445,1.1799208437355646
PQ594015.fna,0_2446,1.1797929103457014
PQ594016.fna,0_2471,1.1761598081267701
PQ594017.fna,0_2440,1.18059861596499
PQ594018.fna,0_2435,1.181049291685495
PQ594019.fna,0_2476,1.1752771353236247
PQ594020.fna,0_2420,1.1859842288268054
PQ594021.fna,0_2423,1.1835791532820137
PQ594022.fna,0_2365,1.2319819151133724
PQ673863.fna,0_2035,1.2765441812012677
PQ720431.fna,0_1880,1.2870841829349482
PQ720432.fna,0_2007,1.2783773999752235
PZACG.fna,0_2507,1.1515199637586213
U88974.fna,0_1095,1.325112643060033
X96987.fna,0_2487,1.170439471555997
X97918.fna,0_990,1.3297756842814725
X98106.fna,0_1181,1.3209596079338648
X99260.fna,0_2538,1.1431064274481213
Z47794.fna,0_2509,1.1512619159077526
