"","ID","host_phage_spor","total.ParS.hits","pos.ParS.hit"
"247","Han_2018_ERR1398075_NODE_3152_length_6072_cov_2.809041","OtherPhyla_Temp_NonSpor",0,0
"248","Han_2018_ERR1398075_NODE_3520_length_5527_cov_3.684211","Bacillota_Lytic_Spor",0,0
"249","Han_2018_ERR1398075_NODE_383_length_30839_cov_12.602781","Bacillota_Temp_Spor",0,0
"250","Han_2018_ERR1398075_NODE_3867_length_5107_cov_3.258709","OtherPhyla_Lytic_NonSpor",0,0
"251","Han_2018_ERR1398075_NODE_724_length_20352_cov_11.728384","Bacillota_Lytic_NonSpor",0,0
"252","Han_2018_ERR1398075_NODE_995_length_15849_cov_8.204635","Bacillota_Lytic_NonSpor",0,0
"253","Han_2018_ERR1398076_NODE_2242_length_7446_cov_10.496956","OtherPhyla_Temp_NonSpor",0,0
"254","Han_2018_ERR1398076_NODE_2910_length_6264_cov_2.799807","OtherPhyla_Temp_NonSpor",0,0
"255","Han_2018_ERR1398076_NODE_3717_length_5300_cov_11.967016","OtherPhyla_Lytic_NonSpor",0,0
"256","Han_2018_ERR1398076_NODE_3928_length_5114_cov_8.905713","Bacillota_Temp_NonSpor",0,0
"257","Han_2018_ERR1398076_NODE_650_length_14714_cov_11.806945","OtherPhyla_Temp_NonSpor",0,0
"258","Han_2018_ERR1398076_NODE_84_length_34792_cov_219.007658","Bacillota_Temp_NonSpor",0,0
"259","Han_2018_ERR1398077_NODE_1754_length_12558_cov_11.713189","Bacillota_Temp_NonSpor",0,0
"260","Han_2018_ERR1398077_NODE_2418_length_9516_cov_7.085720","Bacillota_Temp_NonSpor",0,0
"261","Han_2018_ERR1398077_NODE_266_length_43716_cov_19.470168","Bacillota_Lytic_Spor",0,0
"262","Han_2018_ERR1398077_NODE_2839_length_8372_cov_8.074546","Bacillota_Lytic_NonSpor",0,0
"263","Han_2018_ERR1398077_NODE_452_length_31388_cov_6.960904","Bacillota_Temp_NonSpor",0,0
"264","Han_2018_ERR1398077_NODE_4608_length_5555_cov_12.626909","OtherPhyla_Temp_NonSpor",0,0
"265","Han_2018_ERR1398077_NODE_4654_length_5507_cov_5.746882","Bacillota_Lytic_Spor",0,0
"266","Han_2018_ERR1398077_NODE_5024_length_5156_cov_9.031955","OtherPhyla_Lytic_NonSpor",0,0
"267","Han_2018_ERR1398077_NODE_5207_length_5005_cov_4.998586","OtherPhyla_Lytic_NonSpor",0,0
"268","Han_2018_ERR1398078_NODE_1047_length_14168_cov_9.000850","OtherPhyla_Lytic_NonSpor",0,0
"269","Han_2018_ERR1398078_NODE_1072_length_13925_cov_80.927614","OtherPhyla_Lytic_NonSpor",0,0
"270","Han_2018_ERR1398078_NODE_1297_length_12205_cov_12.947654","Bacillota_Temp_Spor",0,0
"271","Han_2018_ERR1398078_NODE_1413_length_11463_cov_19.258065","OtherPhyla_Temp_NonSpor",0,0
"272","Han_2018_ERR1398078_NODE_1488_length_11013_cov_6.550922","Bacillota_Lytic_Spor",0,0
"273","Han_2018_ERR1398078_NODE_186_length_39210_cov_94.788533","OtherPhyla_Temp_NonSpor",0,0
"274","Han_2018_ERR1398078_NODE_2269_length_8226_cov_7.710929","OtherPhyla_Lytic_NonSpor",0,0
"275","Han_2018_ERR1398078_NODE_2337_length_8070_cov_9.388397","OtherPhyla_Lytic_NonSpor",0,0
"276","Han_2018_ERR1398078_NODE_2350_length_8041_cov_7.086276","OtherPhyla_Lytic_NonSpor",0,0
"277","Han_2018_ERR1398078_NODE_2607_length_7426_cov_63.331570","OtherPhyla_Lytic_NonSpor",0,0
"278","Han_2018_ERR1398078_NODE_2648_length_7349_cov_7.132163","Bacillota_Lytic_Spor",0,0
"279","Han_2018_ERR1398078_NODE_3191_length_6487_cov_7.300684","OtherPhyla_Lytic_NonSpor",0,0
"280","Han_2018_ERR1398078_NODE_3478_length_6070_cov_3.486118","Bacillota_Lytic_Spor",0,0
"281","Han_2018_ERR1398078_NODE_3952_length_5521_cov_4.413648","Bacillota_Temp_Spor",0,0
"282","Han_2018_ERR1398078_NODE_4039_length_5439_cov_2.956909","OtherPhyla_Temp_NonSpor",0,0
"283","Han_2018_ERR1398078_NODE_4374_length_5116_cov_6.292432","OtherPhyla_Lytic_NonSpor",0,0
"284","Han_2018_ERR1398078_NODE_4398_length_5082_cov_2.284862","OtherPhyla_Temp_NonSpor",0,0
"285","Han_2018_ERR1398078_NODE_796_length_16585_cov_10.040532","OtherPhyla_Lytic_NonSpor",0,0
"286","Han_2018_ERR1398078_NODE_838_length_16241_cov_10.504757","OtherPhyla_Lytic_NonSpor",0,0
"287","Han_2018_ERR1398078_NODE_863_length_15964_cov_3.942108","OtherPhyla_Temp_NonSpor",0,0
"288","Han_2018_ERR1398078_NODE_91_length_52365_cov_99.816421","Bacillota_Lytic_Spor",0,0
"289","Han_2018_ERR1398079_NODE_1324_length_8448_cov_48.135947","OtherPhyla_Lytic_NonSpor",0,0
"290","Han_2018_ERR1398079_NODE_1520_length_7615_cov_47.291667","OtherPhyla_Lytic_NonSpor",0,0
"291","Han_2018_ERR1398079_NODE_18_length_104860_cov_174.350747","Bacillota_Lytic_Spor",0,0
"292","Han_2018_ERR1398079_NODE_1917_length_6448_cov_9.844048","Bacillota_Temp_Spor",0,0
"293","Han_2018_ERR1398079_NODE_2270_length_5798_cov_52.184050","OtherPhyla_Lytic_NonSpor",0,0
"294","Han_2018_ERR1398079_NODE_2284_length_5764_cov_5.639166","Bacillota_Lytic_Spor",0,0
"295","Han_2018_ERR1398079_NODE_2482_length_5428_cov_25.753397","OtherPhyla_Lytic_NonSpor",0,0
"296","Han_2018_ERR1398079_NODE_2623_length_5235_cov_4.122780","OtherPhyla_Lytic_NonSpor",0,0
"297","Han_2018_ERR1398079_NODE_56_length_55809_cov_32.702461","Bacillota_Temp_Spor",0,0
"298","Han_2018_ERR1398079_NODE_828_length_12085_cov_60.503491","OtherPhyla_Lytic_NonSpor",0,0
"299","Han_2018_ERR1398079_NODE_966_length_10663_cov_5.251697","Bacillota_Temp_Spor",0,0
"300","Han_2018_ERR1398080_NODE_163_length_71346_cov_11.149879","OtherPhyla_Lytic_NonSpor",0,0
"301","Han_2018_ERR1398080_NODE_203_length_62896_cov_35.639010","Bacillota_Temp_Spor",0,0
"302","Han_2018_ERR1398080_NODE_2191_length_12809_cov_4.290262","Bacillota_Temp_Spor",0,0
"303","Han_2018_ERR1398080_NODE_241_length_57275_cov_6.017931","Bacillota_Temp_Spor",0,0
"304","Han_2018_ERR1398080_NODE_2473_length_11617_cov_3.033731","Bacillota_Temp_Spor",0,0
"305","Han_2018_ERR1398080_NODE_2640_length_11054_cov_2.674880","Bacillota_Temp_Spor",0,0
"306","Han_2018_ERR1398080_NODE_3356_length_9268_cov_5.766851","Bacillota_Temp_Spor",0,0
"307","Han_2018_ERR1398080_NODE_3403_length_9192_cov_12.967276","Bacillota_Temp_Spor",0,0
"308","Han_2018_ERR1398080_NODE_3445_length_9102_cov_4.736266","OtherPhyla_Lytic_NonSpor",0,0
"309","Han_2018_ERR1398080_NODE_3464_length_9068_cov_4.462887","Bacillota_Temp_Spor",0,0
"310","Han_2018_ERR1398080_NODE_3912_length_8258_cov_52.100573","Bacillota_Lytic_Spor",0,0
"311","Han_2018_ERR1398080_NODE_3992_length_8114_cov_3.227944","Bacillota_Lytic_Spor",0,0
"312","Han_2018_ERR1398080_NODE_4050_length_8040_cov_4.751158","Bacillota_Temp_Spor",0,0
"313","Han_2018_ERR1398080_NODE_4113_length_7926_cov_3.323593","Bacillota_Lytic_Spor",0,0
"314","Han_2018_ERR1398080_NODE_4173_length_7818_cov_2.924127","Bacillota_Temp_Spor",0,0
"315","Han_2018_ERR1398080_NODE_4312_length_7634_cov_3.376435","Bacillota_Lytic_Spor",0,0
"316","Han_2018_ERR1398080_NODE_4337_length_7590_cov_3.486928","Bacillota_Lytic_Spor",0,0
"317","Han_2018_ERR1398080_NODE_4473_length_7397_cov_3.452329","Bacillota_Lytic_Spor",0,0
"318","Han_2018_ERR1398080_NODE_4783_length_7016_cov_4.311019","Bacillota_Lytic_Spor",0,0
"319","Han_2018_ERR1398080_NODE_4908_length_6887_cov_3.438817","Bacillota_Lytic_Spor",0,0
"320","Han_2018_ERR1398080_NODE_5027_length_6754_cov_2.872817","Bacillota_Temp_NonSpor",0,0
"321","Han_2018_ERR1398080_NODE_5061_length_6729_cov_3.204825","Bacillota_Lytic_Spor",0,0
"322","Han_2018_ERR1398080_NODE_5070_length_6720_cov_4.560090","Bacillota_Temp_Spor",0,0
"323","Han_2018_ERR1398080_NODE_5164_length_6628_cov_3.806785","Bacillota_Lytic_Spor",0,0
"324","Han_2018_ERR1398080_NODE_5281_length_6519_cov_4.860767","OtherPhyla_Lytic_NonSpor",0,0
"325","Han_2018_ERR1398080_NODE_5573_length_6288_cov_4.102358","Bacillota_Lytic_Spor",0,0
"326","Han_2018_ERR1398080_NODE_5591_length_6272_cov_3.023323","Bacillota_Lytic_Spor",0,0
"327","Han_2018_ERR1398080_NODE_5672_length_6209_cov_3.573611","OtherPhyla_Lytic_NonSpor",1,1
"328","Han_2018_ERR1398080_NODE_6017_length_5937_cov_3.219653","Bacillota_Lytic_Spor",0,0
"329","Han_2018_ERR1398080_NODE_6115_length_5859_cov_2.628187","OtherPhyla_Lytic_NonSpor",0,0
"330","Han_2018_ERR1398080_NODE_6142_length_5833_cov_3.372101","OtherPhyla_Lytic_NonSpor",0,0
"331","Han_2018_ERR1398080_NODE_6457_length_5592_cov_3.467401","Bacillota_Lytic_Spor",0,0
"332","Han_2018_ERR1398080_NODE_6800_length_5372_cov_4.614820","Bacillota_Lytic_Spor",0,0
"333","Han_2018_ERR1398080_NODE_6802_length_5371_cov_5.069789","Bacillota_Temp_Spor",0,0
"334","Han_2018_ERR1398080_NODE_6805_length_5368_cov_5.673254","Bacillota_Lytic_Spor",0,0
"335","Han_2018_ERR1398080_NODE_6954_length_5278_cov_3.719510","OtherPhyla_Temp_NonSpor",0,0
"336","Han_2018_ERR1398080_NODE_7265_length_5102_cov_3.605310","OtherPhyla_Lytic_NonSpor",0,0
"337","Han_2018_ERR1398080_NODE_95_length_93282_cov_13.656591","Bacillota_Temp_Spor",0,0
"338","Han_2018_ERR1398081_NODE_1173_length_14007_cov_49.560206","OtherPhyla_Lytic_NonSpor",0,0
"339","Han_2018_ERR1398081_NODE_1440_length_11805_cov_10.860255","Bacillota_Temp_Spor",0,0
"340","Han_2018_ERR1398081_NODE_1606_length_10894_cov_25.339515","OtherPhyla_Lytic_NonSpor",0,0
"341","Han_2018_ERR1398081_NODE_1619_length_10827_cov_3.544096","OtherPhyla_Temp_NonSpor",0,0
"342","Han_2018_ERR1398081_NODE_17_length_101939_cov_6.824261","Bacillota_Lytic_Spor",0,0
"343","Han_2018_ERR1398081_NODE_1950_length_9286_cov_15.853970","Bacillota_Lytic_Spor",0,0
"344","Han_2018_ERR1398081_NODE_2093_length_8766_cov_10.657904","Bacillota_Lytic_Spor",0,0
"345","Han_2018_ERR1398081_NODE_2102_length_8741_cov_3.405825","Bacillota_Lytic_Spor",0,0
"346","Han_2018_ERR1398081_NODE_2109_length_8716_cov_3.578802","OtherPhyla_Temp_NonSpor",0,0
"347","Han_2018_ERR1398081_NODE_2162_length_8557_cov_6.177488","OtherPhyla_Lytic_NonSpor",0,0
"348","Han_2018_ERR1398081_NODE_2167_length_8551_cov_12.628649","Bacillota_Temp_Spor",0,0
"349","Han_2018_ERR1398081_NODE_21_length_98819_cov_35.489075","OtherPhyla_Lytic_NonSpor",0,0
"350","Han_2018_ERR1398081_NODE_2411_length_7844_cov_70.171909","OtherPhyla_Lytic_NonSpor",0,0
"351","Han_2018_ERR1398081_NODE_2536_length_7524_cov_8.696077","OtherPhyla_Lytic_NonSpor",0,0
"352","Han_2018_ERR1398081_NODE_271_length_35644_cov_39.598893","OtherPhyla_Lytic_NonSpor",0,0
"353","Han_2018_ERR1398081_NODE_2775_length_6945_cov_3.955878","Bacillota_Lytic_Spor",0,0
"354","Han_2018_ERR1398081_NODE_283_length_34717_cov_31.837719","OtherPhyla_Lytic_NonSpor",0,0
"355","Han_2018_ERR1398081_NODE_2885_length_6722_cov_23.117744","OtherPhyla_Lytic_NonSpor",0,0
"356","Han_2018_ERR1398081_NODE_3072_length_6400_cov_4.056580","OtherPhyla_Temp_NonSpor",0,0
"357","Han_2018_ERR1398081_NODE_3151_length_6255_cov_4.432581","Bacillota_Lytic_Spor",0,0
"358","Han_2018_ERR1398081_NODE_320_length_32510_cov_29.927222","OtherPhyla_Lytic_NonSpor",0,0
"359","Han_2018_ERR1398081_NODE_3240_length_6119_cov_30.505772","Bacillota_Lytic_Spor",0,0
"360","Han_2018_ERR1398081_NODE_3406_length_5838_cov_4.361231","OtherPhyla_Lytic_NonSpor",0,0
"361","Han_2018_ERR1398081_NODE_361_length_29933_cov_5.589665","Bacillota_Lytic_NonSpor",0,0
"362","Han_2018_ERR1398081_NODE_3637_length_5535_cov_85.705292","OtherPhyla_Temp_NonSpor",0,0
"363","Han_2018_ERR1398081_NODE_401_length_28118_cov_5.550298","Bacillota_Temp_Spor",0,0
"364","Han_2018_ERR1398081_NODE_45_length_77938_cov_35.008192","OtherPhyla_Lytic_NonSpor",0,0
"365","Han_2018_ERR1398081_NODE_460_length_25808_cov_40.262261","OtherPhyla_Lytic_NonSpor",0,0
"366","Han_2018_ERR1398081_NODE_51_length_76839_cov_6.978199","Bacillota_Temp_Spor",0,0
"367","Han_2018_ERR1398081_NODE_59_length_71067_cov_41.740945","OtherPhyla_Lytic_NonSpor",0,0
"368","Han_2018_ERR1398082_NODE_10_length_111069_cov_59.182572","Bacillota_Temp_Spor",0,0
"369","Han_2018_ERR1398082_NODE_1117_length_12860_cov_4.260211","OtherPhyla_Temp_NonSpor",0,0
"370","Han_2018_ERR1398082_NODE_1365_length_11431_cov_12.514856","OtherPhyla_Lytic_NonSpor",0,0
"371","Han_2018_ERR1398082_NODE_13_length_96793_cov_101.246098","Bacillota_Temp_Spor",0,0
"372","Han_2018_ERR1398082_NODE_2170_length_8473_cov_10.786885","OtherPhyla_Lytic_NonSpor",0,0
"373","Han_2018_ERR1398082_NODE_2397_length_7879_cov_5.385097","Bacillota_Lytic_Spor",0,0
"374","Han_2018_ERR1398082_NODE_2876_length_6973_cov_8.865857","OtherPhyla_Lytic_NonSpor",0,0
"375","Han_2018_ERR1398082_NODE_3246_length_6354_cov_16.716780","OtherPhyla_Temp_NonSpor",0,0
"376","Han_2018_ERR1398082_NODE_3354_length_6204_cov_18.108148","OtherPhyla_Lytic_NonSpor",0,0
"377","Han_2018_ERR1398082_NODE_3403_length_6118_cov_12.163121","OtherPhyla_Lytic_NonSpor",0,0
"378","Han_2018_ERR1398082_NODE_3628_length_5796_cov_5.568194","Bacillota_Lytic_Spor",0,0
"379","Han_2018_ERR1398082_NODE_3679_length_5717_cov_144.743024","Bacillota_Temp_Spor",0,0
"380","Han_2018_ERR1398082_NODE_3727_length_5669_cov_16.574635","OtherPhyla_Lytic_NonSpor",0,0
"381","Han_2018_ERR1398082_NODE_380_length_23063_cov_15.626174","Bacillota_Temp_Spor",0,0
"382","Han_2018_ERR1398082_NODE_4162_length_5224_cov_4.426388","OtherPhyla_Lytic_NonSpor",0,0
"383","Han_2018_ERR1398082_NODE_4268_length_5144_cov_9.778935","OtherPhyla_Lytic_NonSpor",0,0
"384","Han_2018_ERR1398082_NODE_4313_length_5113_cov_8.522143","OtherPhyla_Temp_NonSpor",0,0
"385","Han_2018_ERR1398082_NODE_4356_length_5074_cov_5.631002","Bacillota_Temp_Spor",0,0
"386","Han_2018_ERR1398082_NODE_4367_length_5064_cov_3.691156","Bacillota_Temp_Spor",0,0
"387","Han_2018_ERR1398082_NODE_70_length_49672_cov_15.863918","Bacillota_Lytic_Spor",0,0
"388","Han_2018_ERR1398082_NODE_76_length_48259_cov_124.471060","OtherPhyla_Lytic_NonSpor",0,0
"389","Han_2018_ERR1398082_NODE_809_length_15861_cov_253.740731","OtherPhyla_Lytic_NonSpor",0,0
"390","Han_2018_ERR1398083_NODE_118_length_50138_cov_34.796717","Bacillota_Temp_Spor",0,0
"391","Han_2018_ERR1398083_NODE_1333_length_11776_cov_6.054006","Bacillota_Temp_Spor",0,0
"392","Han_2018_ERR1398083_NODE_1555_length_10566_cov_30.077157","Bacillota_Lytic_Spor",0,0
"393","Han_2018_ERR1398083_NODE_2060_length_8406_cov_19.676446","OtherPhyla_Lytic_NonSpor",0,0
"394","Han_2018_ERR1398083_NODE_2176_length_8027_cov_37.471024","OtherPhyla_Temp_NonSpor",0,0
"395","Han_2018_ERR1398083_NODE_2268_length_7764_cov_14.244390","OtherPhyla_Lytic_NonSpor",0,0
"396","Han_2018_ERR1398083_NODE_2600_length_6953_cov_22.427660","Bacillota_Temp_Spor",0,0
"397","Han_2018_ERR1398083_NODE_3077_length_6138_cov_7.845800","OtherPhyla_Temp_NonSpor",0,0
"398","Han_2018_ERR1398083_NODE_3290_length_5812_cov_14.245267","Bacillota_Temp_Spor",0,0
"399","Han_2018_ERR1398083_NODE_3380_length_5666_cov_10.549813","Bacillota_Temp_Spor",0,0
"400","Han_2018_ERR1398083_NODE_3754_length_5202_cov_4.353993","Bacillota_Temp_Spor",0,0
"401","Han_2018_ERR1398083_NODE_3922_length_5012_cov_9.541457","OtherPhyla_Lytic_NonSpor",0,0
"402","Han_2018_ERR1398083_NODE_3927_length_5008_cov_11.898042","Bacillota_Lytic_Spor",0,0
"403","Han_2018_ERR1398083_NODE_65_length_67365_cov_33.068608","Bacillota_Temp_Spor",0,0
"404","Han_2018_ERR1398083_NODE_714_length_18707_cov_7.227107","Bacillota_Lytic_Spor",0,0
"405","Han_2018_ERR1398084_NODE_1288_length_11504_cov_25.546773","Bacillota_Temp_Spor",0,0
"406","Han_2018_ERR1398084_NODE_163_length_38835_cov_119.133136","Bacillota_Lytic_Spor",0,0
"407","Han_2018_ERR1398084_NODE_201_length_34850_cov_1855.575456","OtherPhyla_Lytic_NonSpor",0,0
"408","Han_2018_ERR1398084_NODE_2618_length_6542_cov_84.153846","OtherPhyla_Temp_NonSpor",0,0
"409","Han_2018_ERR1398084_NODE_2947_length_5940_cov_24.896686","Bacillota_Temp_Spor",0,0
"410","Han_2018_ERR1398084_NODE_3256_length_5441_cov_3.880431","OtherPhyla_Temp_NonSpor",0,0
"411","Han_2018_ERR1398084_NODE_3515_length_5109_cov_90.114365","Bacillota_Temp_Spor",0,0
"412","Han_2018_ERR1398085_NODE_1320_length_17895_cov_8.876850","Bacillota_Lytic_NonSpor",0,0
"413","Han_2018_ERR1398085_NODE_1513_length_15516_cov_5.249725","Bacillota_Lytic_Spor",0,0
"414","Han_2018_ERR1398085_NODE_1515_length_15495_cov_3.279275","Bacillota_Temp_Spor",0,0
"415","Han_2018_ERR1398085_NODE_1731_length_13439_cov_4.534743","OtherPhyla_Lytic_NonSpor",0,0
"416","Han_2018_ERR1398085_NODE_176_length_81324_cov_91.457382","OtherPhyla_Temp_NonSpor",0,0
"417","Han_2018_ERR1398085_NODE_2021_length_11609_cov_4.148433","OtherPhyla_Lytic_NonSpor",0,0
"418","Han_2018_ERR1398085_NODE_2067_length_11408_cov_4.304237","OtherPhyla_Lytic_NonSpor",0,0
"419","Han_2018_ERR1398085_NODE_2186_length_10790_cov_7.025710","Bacillota_Lytic_NonSpor",0,0
"420","Han_2018_ERR1398085_NODE_2398_length_9897_cov_3.850945","Bacillota_Temp_Spor",0,0
"421","Han_2018_ERR1398085_NODE_2430_length_9750_cov_42.155647","Bacillota_Lytic_Spor",0,0
"422","Han_2018_ERR1398085_NODE_2568_length_9292_cov_3.404027","OtherPhyla_Lytic_NonSpor",0,0
"423","Han_2018_ERR1398085_NODE_2633_length_9073_cov_7.406409","OtherPhyla_Temp_NonSpor",0,0
"424","Han_2018_ERR1398085_NODE_2639_length_9065_cov_5.309212","OtherPhyla_Lytic_NonSpor",0,0
"425","Han_2018_ERR1398085_NODE_2715_length_8835_cov_4.763098","OtherPhyla_Lytic_NonSpor",0,0
"426","Han_2018_ERR1398085_NODE_274_length_63676_cov_5.985917","Bacillota_Temp_Spor",0,0
"427","Han_2018_ERR1398085_NODE_2880_length_8316_cov_16.252875","Bacillota_Lytic_NonSpor",0,0
"428","Han_2018_ERR1398085_NODE_2891_length_8289_cov_8.554773","Bacillota_Lytic_NonSpor",0,0
"429","Han_2018_ERR1398085_NODE_2896_length_8276_cov_11.831529","OtherPhyla_Lytic_NonSpor",0,0
"430","Han_2018_ERR1398085_NODE_3256_length_7358_cov_3.524579","OtherPhyla_Lytic_NonSpor",0,0
"431","Han_2018_ERR1398085_NODE_3348_length_7161_cov_3.954827","OtherPhyla_Lytic_NonSpor",0,0
"432","Han_2018_ERR1398085_NODE_3594_length_6631_cov_3.313717","Bacillota_Temp_Spor",0,0
"433","Han_2018_ERR1398085_NODE_3688_length_6488_cov_3.079434","OtherPhyla_Temp_NonSpor",0,0
"434","Han_2018_ERR1398085_NODE_3721_length_6439_cov_6.793390","Bacillota_Lytic_NonSpor",0,0
"435","Han_2018_ERR1398085_NODE_3776_length_6347_cov_10.268595","OtherPhyla_Lytic_NonSpor",1,1
"436","Han_2018_ERR1398085_NODE_3853_length_6218_cov_6.027584","OtherPhyla_Temp_NonSpor",0,0
"437","Han_2018_ERR1398085_NODE_3924_length_6090_cov_5.854515","OtherPhyla_Lytic_NonSpor",0,0
"438","Han_2018_ERR1398085_NODE_3997_length_5986_cov_3.583881","OtherPhyla_Lytic_NonSpor",0,0
"439","Han_2018_ERR1398085_NODE_4082_length_5877_cov_7.059602","OtherPhyla_Temp_NonSpor",0,0
"440","Han_2018_ERR1398085_NODE_4084_length_5876_cov_5.154097","OtherPhyla_Lytic_NonSpor",0,0
"441","Han_2018_ERR1398085_NODE_4190_length_5738_cov_3.932782","OtherPhyla_Lytic_NonSpor",0,0
"442","Han_2018_ERR1398085_NODE_4470_length_5402_cov_3.334580","OtherPhyla_Lytic_NonSpor",0,0
"443","Han_2018_ERR1398085_NODE_4495_length_5373_cov_3.818353","Bacillota_Lytic_Spor",0,0
"444","Han_2018_ERR1398085_NODE_4648_length_5201_cov_5.267392","Bacillota_Lytic_NonSpor",0,0
"445","Han_2018_ERR1398085_NODE_4663_length_5186_cov_6.010134","Bacillota_Temp_Spor",0,0
"446","Han_2018_ERR1398085_NODE_4685_length_5169_cov_3.591122","Bacillota_Lytic_NonSpor",0,0
"447","Han_2018_ERR1398085_NODE_4761_length_5084_cov_6.267846","Bacillota_Lytic_Spor",0,0
"448","Han_2018_ERR1398085_NODE_547_length_39804_cov_7.743163","Bacillota_Temp_NonSpor",0,0
"449","Han_2018_ERR1398085_NODE_556_length_39153_cov_8.925981","Bacillota_Temp_Spor",0,0
"450","Han_2018_ERR1398085_NODE_608_length_36497_cov_10.531475","Bacillota_Temp_Spor",0,0
"451","Han_2018_ERR1398085_NODE_669_length_33970_cov_8.817603","OtherPhyla_Temp_NonSpor",0,0
"452","Han_2018_ERR1398085_NODE_746_length_30609_cov_18.865386","Bacillota_Lytic_Spor",0,0
"453","Han_2018_ERR1398085_NODE_902_length_25445_cov_14.358330","Bacillota_Lytic_Spor",0,0
"454","Han_2018_ERR1398085_NODE_907_length_25287_cov_6.681238","Bacillota_Temp_Spor",0,0
"455","Han_2018_ERR1398086_NODE_1242_length_14895_cov_47.458693","Bacillota_Temp_Spor",0,0
"456","Han_2018_ERR1398086_NODE_1465_length_13441_cov_8.794860","OtherPhyla_Temp_NonSpor",0,0
"457","Han_2018_ERR1398086_NODE_1502_length_13166_cov_293.986500","OtherPhyla_Lytic_NonSpor",0,0
"458","Han_2018_ERR1398086_NODE_1847_length_11651_cov_3.835374","Bacillota_Temp_NonSpor",0,0
"459","Han_2018_ERR1398086_NODE_2024_length_10998_cov_9.972128","OtherPhyla_Lytic_NonSpor",0,0
"460","Han_2018_ERR1398086_NODE_3499_length_7642_cov_4.380124","OtherPhyla_Temp_NonSpor",0,0
"461","Han_2018_ERR1398086_NODE_3744_length_7309_cov_40.399228","OtherPhyla_Lytic_NonSpor",0,0
"462","Han_2018_ERR1398086_NODE_4180_length_6791_cov_146.283848","OtherPhyla_Lytic_NonSpor",0,0
"463","Han_2018_ERR1398086_NODE_4692_length_6254_cov_29.307792","Bacillota_Temp_NonSpor",0,0
"464","Han_2018_ERR1398086_NODE_5346_length_5709_cov_39.724620","OtherPhyla_Lytic_NonSpor",0,0
"465","Han_2018_ERR1398086_NODE_5661_length_5488_cov_5.307749","OtherPhyla_Lytic_NonSpor",0,0
"466","Han_2018_ERR1398086_NODE_5799_length_5403_cov_3.234293","OtherPhyla_Temp_NonSpor",0,0
"467","Han_2018_ERR1398086_NODE_6165_length_5166_cov_24.070241","OtherPhyla_Lytic_NonSpor",0,0
"468","Han_2018_ERR1398086_NODE_6194_length_5150_cov_6.587831","OtherPhyla_Temp_NonSpor",0,0
"469","Han_2018_ERR1398086_NODE_724_length_20245_cov_45.880386","Bacillota_Temp_Spor",0,0
"470","Han_2018_ERR1398087_NODE_1091_length_10295_cov_105.525098","OtherPhyla_Lytic_NonSpor",0,0
"471","Han_2018_ERR1398087_NODE_1690_length_7886_cov_28.689312","Bacillota_Temp_NonSpor",0,0
"472","Han_2018_ERR1398087_NODE_1702_length_7863_cov_252.448002","OtherPhyla_Lytic_NonSpor",0,0
"473","Han_2018_ERR1398087_NODE_310_length_21017_cov_9.235951","OtherPhyla_Temp_NonSpor",0,0
"474","Han_2018_ERR1398087_NODE_385_length_18648_cov_4.887592","Bacillota_Lytic_NonSpor",0,0
"475","Han_2018_ERR1398087_NODE_44_length_47084_cov_142.122775","OtherPhyla_Lytic_NonSpor",0,0
"476","Han_2018_ERR1398087_NODE_630_length_14246_cov_6.868226","OtherPhyla_Temp_NonSpor",0,0
"477","Han_2018_ERR1398087_NODE_91_length_37018_cov_11.934773","OtherPhyla_Temp_NonSpor",0,0
"478","Han_2018_ERR1398088_NODE_1770_length_7400_cov_99.582165","OtherPhyla_Lytic_NonSpor",0,0
"479","Han_2018_ERR1398088_NODE_2212_length_6277_cov_2.888942","OtherPhyla_Temp_NonSpor",0,0
"480","Han_2018_ERR1398088_NODE_2281_length_6116_cov_5.206237","OtherPhyla_Temp_NonSpor",0,0
"481","Han_2018_ERR1398088_NODE_2327_length_6035_cov_3.204181","OtherPhyla_Temp_NonSpor",0,0
"482","Han_2018_ERR1398088_NODE_264_length_24297_cov_97.193342","Bacillota_Lytic_Spor",0,0
"483","Han_2018_ERR1398088_NODE_2919_length_5139_cov_4.891621","OtherPhyla_Temp_NonSpor",0,0
"484","Han_2018_ERR1398088_NODE_420_length_18385_cov_372.731533","OtherPhyla_Lytic_NonSpor",0,0
"485","Han_2018_ERR1398088_NODE_57_length_44993_cov_28.151987","Bacillota_Temp_Spor",0,0
