genome,threshold,cluster_method,comparison_algorithm,greedy_representative,primary_cluster,original_secondary_cluster,secondary_cluster
JX094431.fna,0.005,greedy,fastANI,True,0,0_131,0_131
JX094501.fna,0.005,greedy,fastANI,True,0,0_1224,0_1224
JX120799.fna,0.005,greedy,fastANI,False,0,0_1625,0_1625
JX126918.fna,0.005,greedy,fastANI,False,0,0_440,0_440
JX126919.fna,0.005,greedy,fastANI,True,0,0_668,0_668
JX126920.fna,0.005,greedy,fastANI,True,0,0_671,0_671
JX145341.fna,0.005,greedy,fastANI,True,0,0_896,0_896
JX145342.fna,0.005,greedy,fastANI,True,0,0_2314,0_2314
JX174275.fna,0.005,greedy,fastANI,True,0,0_953,0_953
JX193904.fna,0.005,greedy,fastANI,True,0,0_1442,0_1442
JX194239.fna,0.005,greedy,fastANI,True,0,0_476,0_476
JX238501.fna,0.005,greedy,fastANI,True,0,0_227,0_227
JX274646.fna,0.005,greedy,fastANI,True,0,0_1137,0_1137
JX274647.fna,0.005,greedy,fastANI,True,0,0_1195,0_1195
JX409894.fna,0.005,greedy,fastANI,True,0,0_1332,0_1332
JX409895.fna,0.005,greedy,fastANI,True,0,0_1178,0_1178
JX442241.fna,0.005,greedy,fastANI,True,0,0_658,0_658
JX486087.fna,0.005,greedy,fastANI,True,0,0_1783,0_1783
JX486088.fna,0.005,greedy,fastANI,True,0,0_626,0_626
JX564242.fna,0.005,greedy,fastANI,True,0,0_2338,0_2338
JX567312.fna,0.005,greedy,fastANI,True,0,0_2356,0_2356
JX846612.fna,0.005,greedy,fastANI,False,0,0_299,0_299
JX846613.fna,0.005,greedy,fastANI,False,0,0_468,0_468
JX875065.fna,0.005,greedy,fastANI,False,0,0_269,0_269
JX878671.fna,0.005,greedy,fastANI,True,0,0_353,0_353
JX879087.fna,0.005,greedy,fastANI,True,0,0_1860,0_1860
JX887877.fna,0.005,greedy,fastANI,False,0,0_1144,0_1144
KC012913.fna,0.005,greedy,fastANI,False,0,0_235,0_235
KC013021.fna,0.005,greedy,fastANI,True,0,0_2497,0_2497
KC013022.fna,0.005,greedy,fastANI,True,0,0_2498,0_2498
KC013023.fna,0.005,greedy,fastANI,True,0,0_2517,0_2517
KC013024.fna,0.005,greedy,fastANI,True,0,0_2518,0_2518
KC013025.fna,0.005,greedy,fastANI,True,0,0_2474,0_2474
KC013026.fna,0.005,greedy,fastANI,True,0,0_2468,0_2468
KC013027.fna,0.005,greedy,fastANI,True,0,0_2480,0_2480
KC013028.fna,0.005,greedy,fastANI,True,0,0_2471,0_2471
KC013029.fna,0.005,greedy,fastANI,False,0,0_2476,0_2476
KC171646.fna,0.005,greedy,fastANI,True,0,0_1440,0_1440
KC171647.fna,0.005,greedy,fastANI,True,0,0_1679,0_1679
KC182542.fna,0.005,greedy,fastANI,True,0,0_2276,0_2276
KC182543.fna,0.005,greedy,fastANI,True,0,0_2441,0_2441
KC182544.fna,0.005,greedy,fastANI,True,0,0_2488,0_2488
KC182545.fna,0.005,greedy,fastANI,True,0,0_2376,0_2376
KC182546.fna,0.005,greedy,fastANI,True,0,0_2339,0_2339
KC182547.fna,0.005,greedy,fastANI,True,0,0_2463,0_2463
KC182548.fna,0.005,greedy,fastANI,True,0,0_2369,0_2369
KC182549.fna,0.005,greedy,fastANI,False,0,0_2369,0_2369
KC182550.fna,0.005,greedy,fastANI,True,0,0_2351,0_2351
KC182551.fna,0.005,greedy,fastANI,True,0,0_2427,0_2427
KC182552.fna,0.005,greedy,fastANI,True,0,0_2274,0_2274
KC237729.fna,0.005,greedy,fastANI,True,0,0_1659,0_1659
KC330679.fna,0.005,greedy,fastANI,True,0,0_881,0_881
KC330680.fna,0.005,greedy,fastANI,False,0,0_879,0_879
KC330681.fna,0.005,greedy,fastANI,True,0,0_882,0_882
KC330682.fna,0.005,greedy,fastANI,True,0,0_879,0_879
KC330683.fna,0.005,greedy,fastANI,True,0,0_863,0_863
KC330684.fna,0.005,greedy,fastANI,False,0,0_882,0_882
KC342645.fna,0.005,greedy,fastANI,True,0,0_1119,0_1119
KC348598.fna,0.005,greedy,fastANI,True,0,0_2205,0_2205
KC348599.fna,0.005,greedy,fastANI,True,0,0_1218,0_1218
KC348600.fna,0.005,greedy,fastANI,True,0,0_1720,0_1720
KC348601.fna,0.005,greedy,fastANI,True,0,0_1975,0_1975
KC348602.fna,0.005,greedy,fastANI,True,0,0_2137,0_2137
KC348603.fna,0.005,greedy,fastANI,True,0,0_867,0_867
KC348604.fna,0.005,greedy,fastANI,True,0,0_2049,0_2049
KC413987.fna,0.005,greedy,fastANI,False,0,0_1919,0_1919
KC413988.fna,0.005,greedy,fastANI,True,0,0_1675,0_1675
KC430106.fna,0.005,greedy,fastANI,True,0,0_122,0_122
KC481682.fna,0.005,greedy,fastANI,True,0,0_33,0_33
KC522412.fna,0.005,greedy,fastANI,True,0,0_2374,0_2374
KC581799.fna,0.005,greedy,fastANI,True,0,0_859,0_859
KC595278.fna,0.005,greedy,fastANI,True,0,0_1194,0_1194
KC595279.fna,0.005,greedy,fastANI,True,0,0_1138,0_1138
KC595511.fna,0.005,greedy,fastANI,True,0,0_617,0_617
KC595512.fna,0.005,greedy,fastANI,True,0,0_450,0_450
KC595513.fna,0.005,greedy,fastANI,True,0,0_429,0_429
KC595514.fna,0.005,greedy,fastANI,True,0,0_811,0_811
KC595515.fna,0.005,greedy,fastANI,False,0,0_811,0_811
KC595516.fna,0.005,greedy,fastANI,True,0,0_717,0_717
KC595517.fna,0.005,greedy,fastANI,True,0,0_975,0_975
KC595518.fna,0.005,greedy,fastANI,True,0,0_960,0_960
KC677663.fna,0.005,greedy,fastANI,False,0,0_1195,0_1195
KC685370.fna,0.005,greedy,fastANI,True,0,0_2490,0_2490
KC699836.fna,0.005,greedy,fastANI,True,0,0_270,0_270
KC847113.fna,0.005,greedy,fastANI,True,0,0_2473,0_2473
KF010834.fna,0.005,greedy,fastANI,True,0,0_1381,0_1381
KF021268.fna,0.005,greedy,fastANI,True,0,0_407,0_407
KF147927.fna,0.005,greedy,fastANI,True,0,0_949,0_949
KF183314.fna,0.005,greedy,fastANI,True,0,0_947,0_947
KF183315.fna,0.005,greedy,fastANI,True,0,0_1121,0_1121
KF188409.fna,0.005,greedy,fastANI,True,0,0_1890,0_1890
KF188410.fna,0.005,greedy,fastANI,True,0,0_2171,0_2171
KF188458.fna,0.005,greedy,fastANI,True,0,0_2786,0_2786
KF192053.fna,0.005,greedy,fastANI,True,0,0_754,0_754
KF208639.fna,0.005,greedy,fastANI,True,0,0_69,0_69
KF296717.fna,0.005,greedy,fastANI,True,0,0_1144,0_1144
KF296718.fna,0.005,greedy,fastANI,True,0,0_1691,0_1691
KF554508.fna,0.005,greedy,fastANI,True,0,0_435,0_435
KF589919.fna,0.005,greedy,fastANI,True,0,0_1131,0_1131
KF598856.fna,0.005,greedy,fastANI,True,0,0_1044,0_1044
KF669647.fna,0.005,greedy,fastANI,True,0,0_49,0_49
KF669648.fna,0.005,greedy,fastANI,True,0,0_861,0_861
KF669649.fna,0.005,greedy,fastANI,True,0,0_274,0_274
KF669651.fna,0.005,greedy,fastANI,True,0,0_886,0_886
KF669652.fna,0.005,greedy,fastANI,True,0,0_156,0_156
KF669655.fna,0.005,greedy,fastANI,True,0,0_1576,0_1576
KF669657.fna,0.005,greedy,fastANI,False,0,0_1576,0_1576
KF669659.fna,0.005,greedy,fastANI,True,0,0_870,0_870
KF669660.fna,0.005,greedy,fastANI,True,0,0_1581,0_1581
KF669661.fna,0.005,greedy,fastANI,True,0,0_628,0_628
KF669662.fna,0.005,greedy,fastANI,True,0,0_60,0_60
KF669663.fna,0.005,greedy,fastANI,True,0,0_618,0_618
KF676640.fna,0.005,greedy,fastANI,True,0,0_2467,0_2467
KF728385.fna,0.005,greedy,fastANI,True,0,0_1327,0_1327
KF733017.fna,0.005,greedy,fastANI,True,0,0_1474,0_1474
KF766114.fna,0.005,greedy,fastANI,True,0,0_247,0_247
KF767351.fna,0.005,greedy,fastANI,True,0,0_1751,0_1751
KF831354.fna,0.005,greedy,fastANI,True,0,0_1088,0_1088
KF926093.fna,0.005,greedy,fastANI,True,0,0_529,0_529
KF929199.fna,0.005,greedy,fastANI,True,0,0_582,0_582
KJ010489.fna,0.005,greedy,fastANI,True,0,0_1230,0_1230
KJ010547.fna,0.005,greedy,fastANI,False,0,0_207,0_207
KJ010548.fna,0.005,greedy,fastANI,True,0,0_207,0_207
KJ024807.fna,0.005,greedy,fastANI,True,0,0_850,0_850
KJ081346.fna,0.005,greedy,fastANI,True,0,0_127,0_127
KJ094020.fna,0.005,greedy,fastANI,True,0,0_659,0_659
KJ094021.fna,0.005,greedy,fastANI,True,0,0_661,0_661
KJ094022.fna,0.005,greedy,fastANI,True,0,0_1403,0_1403
KJ094023.fna,0.005,greedy,fastANI,True,0,0_1085,0_1085
KJ094029.fna,0.005,greedy,fastANI,False,0,0_440,0_440
KJ094030.fna,0.005,greedy,fastANI,False,0,0_428,0_428
KJ094031.fna,0.005,greedy,fastANI,False,0,0_428,0_428
KJ094032.fna,0.005,greedy,fastANI,False,0,0_784,0_784
KJ094033.fna,0.005,greedy,fastANI,False,0,0_478,0_478
KJ127303.fna,0.005,greedy,fastANI,True,0,0_784,0_784
KJ127304.fna,0.005,greedy,fastANI,True,0,0_1384,0_1384
KJ140076.fna,0.005,greedy,fastANI,True,0,0_1297,0_1297
KJ159566.fna,0.005,greedy,fastANI,True,0,0_1661,0_1661
KJ206559.fna,0.005,greedy,fastANI,False,0,0_218,0_218
KJ206560.fna,0.005,greedy,fastANI,False,0,0_239,0_239
KJ206561.fna,0.005,greedy,fastANI,False,0,0_239,0_239
KJ206562.fna,0.005,greedy,fastANI,False,0,0_271,0_271
KJ206563.fna,0.005,greedy,fastANI,True,0,0_271,0_271
KJ210330.fna,0.005,greedy,fastANI,True,0,0_2711,0_2711
KJ417497.fna,0.005,greedy,fastANI,True,0,0_1376,0_1376
KJ451625.fna,0.005,greedy,fastANI,True,0,0_196,0_196
KJ452291.fna,0.005,greedy,fastANI,True,0,0_1299,0_1299
KJ452292.fna,0.005,greedy,fastANI,True,0,0_1168,0_1168
KJ489010.fna,0.005,greedy,fastANI,True,0,0_807,0_807
KJ489011.fna,0.005,greedy,fastANI,True,0,0_822,0_822
KJ489012.fna,0.005,greedy,fastANI,True,0,0_817,0_817
KJ489013.fna,0.005,greedy,fastANI,True,0,0_788,0_788
KJ489397.fna,0.005,greedy,fastANI,True,0,0_114,0_114
KJ489398.fna,0.005,greedy,fastANI,True,0,0_121,0_121
KJ489399.fna,0.005,greedy,fastANI,True,0,0_139,0_139
KJ489400.fna,0.005,greedy,fastANI,True,0,0_119,0_119
KJ489401.fna,0.005,greedy,fastANI,True,0,0_129,0_129
KJ489402.fna,0.005,greedy,fastANI,True,0,0_71,0_71
KJ528544.fna,0.005,greedy,fastANI,True,0,0_2643,0_2643
KJ535721.fna,0.005,greedy,fastANI,True,0,0_514,0_514
KJ535722.fna,0.005,greedy,fastANI,True,0,0_447,0_447
KJ564036.fna,0.005,greedy,fastANI,True,0,0_2250,0_2250
KJ564037.fna,0.005,greedy,fastANI,True,0,0_2241,0_2241
KJ564038.fna,0.005,greedy,fastANI,True,0,0_2428,0_2428
KJ586794.fna,0.005,greedy,fastANI,False,0,0_447,0_447
KJ586795.fna,0.005,greedy,fastANI,True,0,0_472,0_472
KJ591604.fna,0.005,greedy,fastANI,True,0,0_507,0_507
KJ591605.fna,0.005,greedy,fastANI,False,0,0_447,0_447
KJ596420.fna,0.005,greedy,fastANI,True,0,0_1229,0_1229
KJ608188.fna,0.005,greedy,fastANI,True,0,0_1520,0_1520
KJ608189.fna,0.005,greedy,fastANI,True,0,0_865,0_865
KJ617393.fna,0.005,greedy,fastANI,True,0,0_2625,0_2625
KJ668715.fna,0.005,greedy,fastANI,True,0,0_556,0_556
KJ676859.fna,0.005,greedy,fastANI,True,0,0_123,0_123
KJ716334.fna,0.005,greedy,fastANI,True,0,0_1485,0_1485
KJ801817.fna,0.005,greedy,fastANI,True,0,0_282,0_282
KJ804259.fna,0.005,greedy,fastANI,True,0,0_578,0_578
KJ888149.fna,0.005,greedy,fastANI,True,0,0_351,0_351
KJ920400.fna,0.005,greedy,fastANI,True,0,0_967,0_967
KM051843.fna,0.005,greedy,fastANI,True,0,0_117,0_117
KM091442.fna,0.005,greedy,fastANI,True,0,0_2299,0_2299
KM091443.fna,0.005,greedy,fastANI,True,0,0_2308,0_2308
KM091444.fna,0.005,greedy,fastANI,True,0,0_2363,0_2363
KM216423.fna,0.005,greedy,fastANI,True,0,0_391,0_391
KM236245.fna,0.005,greedy,fastANI,True,0,0_59,0_59
KM236246.fna,0.005,greedy,fastANI,True,0,0_104,0_104
KM236247.fna,0.005,greedy,fastANI,True,0,0_1603,0_1603
KM236248.fna,0.005,greedy,fastANI,True,0,0_1531,0_1531
KM262191.fna,0.005,greedy,fastANI,True,0,0_2452,0_2452
KM262192.fna,0.005,greedy,fastANI,True,0,0_2466,0_2466
KM289195.fna,0.005,greedy,fastANI,True,0,0_1787,0_1787
KM366100.fna,0.005,greedy,fastANI,True,0,0_2721,0_2721
KM373208.fna,0.005,greedy,fastANI,True,0,0_491,0_491
KM514685.fna,0.005,greedy,fastANI,True,0,0_642,0_642
KM677185.fna,0.005,greedy,fastANI,True,0,0_525,0_525
KM882824.fna,0.005,greedy,fastANI,True,0,0_2188,0_2188
KM983327.fna,0.005,greedy,fastANI,True,0,0_1271,0_1271
KM983328.fna,0.005,greedy,fastANI,True,0,0_1914,0_1914
KM983329.fna,0.005,greedy,fastANI,True,0,0_935,0_935
KM983330.fna,0.005,greedy,fastANI,True,0,0_933,0_933
KM983331.fna,0.005,greedy,fastANI,True,0,0_1754,0_1754
KM983332.fna,0.005,greedy,fastANI,True,0,0_2014,0_2014
KM983333.fna,0.005,greedy,fastANI,False,0,0_933,0_933
KM983334.fna,0.005,greedy,fastANI,True,0,0_1755,0_1755
KP027015.fna,0.005,greedy,fastANI,True,0,0_2313,0_2313
KP027446.fna,0.005,greedy,fastANI,True,0,0_338,0_338
KP027447.fna,0.005,greedy,fastANI,True,0,0_386,0_386
KP054477.fna,0.005,greedy,fastANI,True,0,0_564,0_564
KP063902.fna,0.005,greedy,fastANI,True,0,0_1577,0_1577
KP063903.fna,0.005,greedy,fastANI,False,0,0_1577,0_1577
KP144388.fna,0.005,greedy,fastANI,True,0,0_373,0_373
KP202972.fna,0.005,greedy,fastANI,True,0,0_2021,0_2021
KP208803.fna,0.005,greedy,fastANI,True,0,0_1923,0_1923
KP209285.fna,0.005,greedy,fastANI,True,0,0_1513,0_1513
KP296791.fna,0.005,greedy,fastANI,True,0,0_1865,0_1865
KP296793.fna,0.005,greedy,fastANI,False,0,0_1785,0_1785
KP296795.fna,0.005,greedy,fastANI,False,0,0_1390,0_1390
KP296796.fna,0.005,greedy,fastANI,True,0,0_1091,0_1091
KP339049.fna,0.005,greedy,fastANI,True,0,0_256,0_256
KP399677.fna,0.005,greedy,fastANI,True,0,0_1736,0_1736
KP399678.fna,0.005,greedy,fastANI,True,0,0_1465,0_1465
KP411017.fna,0.005,greedy,fastANI,True,0,0_1563,0_1563
KP687431.fna,0.005,greedy,fastANI,False,0,0_235,0_235
KP687432.fna,0.005,greedy,fastANI,False,0,0_235,0_235
KP696447.fna,0.005,greedy,fastANI,True,0,0_629,0_629
KP696448.fna,0.005,greedy,fastANI,True,0,0_623,0_623
KP735928.fna,0.005,greedy,fastANI,True,0,0_1309,0_1309
KP793101.fna,0.005,greedy,fastANI,True,0,0_2459,0_2459
KP793102.fna,0.005,greedy,fastANI,True,0,0_2470,0_2470
KP793103.fna,0.005,greedy,fastANI,False,0,0_2459,0_2459
KP793104.fna,0.005,greedy,fastANI,True,0,0_2458,0_2458
KP793105.fna,0.005,greedy,fastANI,True,0,0_2457,0_2457
KP793106.fna,0.005,greedy,fastANI,True,0,0_2455,0_2455
KP793107.fna,0.005,greedy,fastANI,True,0,0_2456,0_2456
KP793108.fna,0.005,greedy,fastANI,False,0,0_2378,0_2378
KP793109.fna,0.005,greedy,fastANI,True,0,0_2447,0_2447
KP793110.fna,0.005,greedy,fastANI,True,0,0_2434,0_2434
KP793111.fna,0.005,greedy,fastANI,False,0,0_2383,0_2383
KP793112.fna,0.005,greedy,fastANI,True,0,0_2408,0_2408
KP793113.fna,0.005,greedy,fastANI,True,0,0_2396,0_2396
KP793114.fna,0.005,greedy,fastANI,True,0,0_2393,0_2393
KP793115.fna,0.005,greedy,fastANI,True,0,0_2388,0_2388
KP793116.fna,0.005,greedy,fastANI,True,0,0_2383,0_2383
KP793117.fna,0.005,greedy,fastANI,True,0,0_2381,0_2381
KP793118.fna,0.005,greedy,fastANI,True,0,0_2367,0_2367
KP793119.fna,0.005,greedy,fastANI,True,0,0_2310,0_2310
KP793120.fna,0.005,greedy,fastANI,True,0,0_2360,0_2360
KP793121.fna,0.005,greedy,fastANI,True,0,0_2347,0_2347
KP793122.fna,0.005,greedy,fastANI,True,0,0_2333,0_2333
KP793123.fna,0.005,greedy,fastANI,True,0,0_2328,0_2328
KP793124.fna,0.005,greedy,fastANI,False,0,0_2299,0_2299
KP793125.fna,0.005,greedy,fastANI,False,0,0_2320,0_2320
KP793126.fna,0.005,greedy,fastANI,True,0,0_2320,0_2320
KP793127.fna,0.005,greedy,fastANI,True,0,0_2316,0_2316
KP793128.fna,0.005,greedy,fastANI,True,0,0_2304,0_2304
KP793129.fna,0.005,greedy,fastANI,True,0,0_2301,0_2301
KP793130.fna,0.005,greedy,fastANI,True,0,0_2289,0_2289
KP793131.fna,0.005,greedy,fastANI,True,0,0_2282,0_2282
KP793132.fna,0.005,greedy,fastANI,True,0,0_2256,0_2256
KP793133.fna,0.005,greedy,fastANI,True,0,0_2448,0_2448
KP793134.fna,0.005,greedy,fastANI,True,0,0_2413,0_2413
KP793135.fna,0.005,greedy,fastANI,False,0,0_2316,0_2316
KP881332.fna,0.005,greedy,fastANI,True,0,0_498,0_498
KP893289.fna,0.005,greedy,fastANI,True,0,0_1197,0_1197
KP893290.fna,0.005,greedy,fastANI,True,0,0_1147,0_1147
KR049063.fna,0.005,greedy,fastANI,True,0,0_522,0_522
KR131750.fna,0.005,greedy,fastANI,True,0,0_1399,0_1399
KR153145.fna,0.005,greedy,fastANI,True,0,0_2341,0_2341
KR709302.fna,0.005,greedy,fastANI,False,0,0_1305,0_1305
KR709303.fna,0.005,greedy,fastANI,True,0,0_1256,0_1256
KR816341.fna,0.005,greedy,fastANI,True,0,0_2081,0_2081
KR902361.fna,0.005,greedy,fastANI,False,0,0_264,0_264
KR905066.fna,0.005,greedy,fastANI,True,0,0_1624,0_1624
KR905067.fna,0.005,greedy,fastANI,True,0,0_1695,0_1695
KR905068.fna,0.005,greedy,fastANI,True,0,0_2155,0_2155
KR905069.fna,0.005,greedy,fastANI,True,0,0_1631,0_1631
KR905070.fna,0.005,greedy,fastANI,True,0,0_2153,0_2153
KR908644.fna,0.005,greedy,fastANI,False,0,0_235,0_235
KT001911.fna,0.005,greedy,fastANI,True,0,0_1558,0_1558
KT001912.fna,0.005,greedy,fastANI,True,0,0_1562,0_1562
KT070866.fna,0.005,greedy,fastANI,True,0,0_625,0_625
KT070867.fna,0.005,greedy,fastANI,True,0,0_35,0_35
KT070868.fna,0.005,greedy,fastANI,True,0,0_771,0_771
KT151955.fna,0.005,greedy,fastANI,False,0,0_523,0_523
KT151956.fna,0.005,greedy,fastANI,False,0,0_829,0_829
KT151957.fna,0.005,greedy,fastANI,True,0,0_523,0_523
KT151958.fna,0.005,greedy,fastANI,True,0,0_829,0_829
KT151959.fna,0.005,greedy,fastANI,True,0,0_492,0_492
KT186243.fna,0.005,greedy,fastANI,True,0,0_1057,0_1057
KT187252.fna,0.005,greedy,fastANI,True,0,0_148,0_148
KT207918.fna,0.005,greedy,fastANI,True,0,0_82,0_82
KT224359.fna,0.005,greedy,fastANI,True,0,0_74,0_74
KT307976.fna,0.005,greedy,fastANI,True,0,0_38,0_38
KT319602.fna,0.005,greedy,fastANI,False,0,0_491,0_491
KT319607.fna,0.005,greedy,fastANI,False,0,0_491,0_491
KT319620.fna,0.005,greedy,fastANI,False,0,0_491,0_491
KT319626.fna,0.005,greedy,fastANI,False,0,0_491,0_491
KT336320.fna,0.005,greedy,fastANI,False,0,0_820,0_820
KT336321.fna,0.005,greedy,fastANI,True,0,0_743,0_743
KT337339.fna,0.005,greedy,fastANI,True,0,0_1412,0_1412
KT337340.fna,0.005,greedy,fastANI,True,0,0_1306,0_1306
KT337341.fna,0.005,greedy,fastANI,True,0,0_1191,0_1191
KT337342.fna,0.005,greedy,fastANI,True,0,0_2120,0_2120
KT337352.fna,0.005,greedy,fastANI,True,0,0_1316,0_1316
KT337354.fna,0.005,greedy,fastANI,True,0,0_1493,0_1493
KT337355.fna,0.005,greedy,fastANI,True,0,0_1419,0_1419
KT337356.fna,0.005,greedy,fastANI,True,0,0_1269,0_1269
KT337358.fna,0.005,greedy,fastANI,True,0,0_1847,0_1847
KT337359.fna,0.005,greedy,fastANI,True,0,0_2300,0_2300
KT337360.fna,0.005,greedy,fastANI,True,0,0_2462,0_2462
KT337362.fna,0.005,greedy,fastANI,True,0,0_2009,0_2009
KT337364.fna,0.005,greedy,fastANI,True,0,0_2249,0_2249
KT337365.fna,0.005,greedy,fastANI,True,0,0_2227,0_2227
KT337370.fna,0.005,greedy,fastANI,True,0,0_2210,0_2210
KT339177.fna,0.005,greedy,fastANI,True,0,0_2525,0_2525
KT344895.fna,0.005,greedy,fastANI,True,0,0_1179,0_1179
KT361649.fna,0.005,greedy,fastANI,True,0,0_1786,0_1786
KT361650.fna,0.005,greedy,fastANI,False,0,0_1786,0_1786
KT361651.fna,0.005,greedy,fastANI,True,0,0_1055,0_1055
KT361652.fna,0.005,greedy,fastANI,True,0,0_1405,0_1405
KT361653.fna,0.005,greedy,fastANI,False,0,0_1055,0_1055
KT361654.fna,0.005,greedy,fastANI,False,0,0_966,0_966
KT361655.fna,0.005,greedy,fastANI,False,0,0_966,0_966
KT361656.fna,0.005,greedy,fastANI,False,0,0_966,0_966
KT361657.fna,0.005,greedy,fastANI,True,0,0_966,0_966
KT372714.fna,0.005,greedy,fastANI,True,0,0_2085,0_2085
KT388093.fna,0.005,greedy,fastANI,False,0,0_1866,0_1866
KT429160.fna,0.005,greedy,fastANI,False,0,0_265,0_265
KT429161.fna,0.005,greedy,fastANI,True,0,0_1479,0_1479
KT588072.fna,0.005,greedy,fastANI,True,0,0_1260,0_1260
KT624200.fna,0.005,greedy,fastANI,True,0,0_21,0_21
KT626446.fna,0.005,greedy,fastANI,True,0,0_1706,0_1706
KT717083.fna,0.005,greedy,fastANI,True,0,0_1912,0_1912
KT717084.fna,0.005,greedy,fastANI,True,0,0_2151,0_2151
KT717085.fna,0.005,greedy,fastANI,True,0,0_2118,0_2118
KT725776.fna,0.005,greedy,fastANI,True,0,0_1028,0_1028
KT755656.fna,0.005,greedy,fastANI,True,0,0_808,0_808
KT780304.fna,0.005,greedy,fastANI,True,0,0_2657,0_2657
KT809368.fna,0.005,greedy,fastANI,True,0,0_1292,0_1292
KT809369.fna,0.005,greedy,fastANI,True,0,0_1500,0_1500
KT852578.fna,0.005,greedy,fastANI,True,0,0_2004,0_2004
KT878766.fna,0.005,greedy,fastANI,True,0,0_1257,0_1257
KT895374.fna,0.005,greedy,fastANI,True,0,0_13,0_13
KT932699.fna,0.005,greedy,fastANI,True,0,0_734,0_734
KT932700.fna,0.005,greedy,fastANI,True,0,0_2654,0_2654
KT932701.fna,0.005,greedy,fastANI,True,0,0_1678,0_1678
KT945994.fna,0.005,greedy,fastANI,True,0,0_1413,0_1413
KT945995.fna,0.005,greedy,fastANI,True,0,0_2645,0_2645
KT967075.fna,0.005,greedy,fastANI,False,0,0_1280,0_1280
KT970645.fna,0.005,greedy,fastANI,True,0,0_1355,0_1355
KT970646.fna,0.005,greedy,fastANI,False,0,0_845,0_845
KT995480.fna,0.005,greedy,fastANI,True,0,0_50,0_50
KU052488.fna,0.005,greedy,fastANI,True,0,0_634,0_634
KU057941.fna,0.005,greedy,fastANI,True,0,0_1336,0_1336
KU160496.fna,0.005,greedy,fastANI,True,0,0_1671,0_1671
KU253712.fna,0.005,greedy,fastANI,True,0,0_44,0_44
KU517658.fna,0.005,greedy,fastANI,True,0,0_1780,0_1780
KU577463.fna,0.005,greedy,fastANI,True,0,0_146,0_146
KU598975.fna,0.005,greedy,fastANI,True,0,0_1139,0_1139
KU640380.fna,0.005,greedy,fastANI,True,0,0_446,0_446
KU665491.fna,0.005,greedy,fastANI,True,0,0_710,0_710
KU678389.fna,0.005,greedy,fastANI,True,0,0_2254,0_2254
KU678390.fna,0.005,greedy,fastANI,True,0,0_2230,0_2230
KU678391.fna,0.005,greedy,fastANI,False,0,0_2230,0_2230
KU678392.fna,0.005,greedy,fastANI,True,0,0_2261,0_2261
KU737344.fna,0.005,greedy,fastANI,True,0,0_68,0_68
KU737345.fna,0.005,greedy,fastANI,True,0,0_62,0_62
KU737346.fna,0.005,greedy,fastANI,True,0,0_70,0_70
KU737347.fna,0.005,greedy,fastANI,True,0,0_58,0_58
KU737348.fna,0.005,greedy,fastANI,True,0,0_65,0_65
KU737349.fna,0.005,greedy,fastANI,True,0,0_103,0_103
KU737350.fna,0.005,greedy,fastANI,True,0,0_79,0_79
KU737351.fna,0.005,greedy,fastANI,True,0,0_87,0_87
KU737352.fna,0.005,greedy,fastANI,False,0,0_76,0_76
KU831549.fna,0.005,greedy,fastANI,True,0,0_2669,0_2669
KU836751.fna,0.005,greedy,fastANI,True,0,0_893,0_893
KU847400.fna,0.005,greedy,fastANI,True,0,0_179,0_179
KU848186.fna,0.005,greedy,fastANI,True,0,0_1427,0_1427
KU848187.fna,0.005,greedy,fastANI,True,0,0_2072,0_2072
KU878088.fna,0.005,greedy,fastANI,True,0,0_18,0_18
KU892558.fna,0.005,greedy,fastANI,True,0,0_1523,0_1523
KU981050.fna,0.005,greedy,fastANI,True,0,0_2190,0_2190
KU992911.fna,0.005,greedy,fastANI,True,0,0_2712,0_2712
KX011028.fna,0.005,greedy,fastANI,True,0,0_567,0_567
KX011169.fna,0.005,greedy,fastANI,True,0,0_106,0_106
KX077889.fna,0.005,greedy,fastANI,True,0,0_2219,0_2219
KX077890.fna,0.005,greedy,fastANI,True,0,0_1919,0_1919
KX077891.fna,0.005,greedy,fastANI,True,0,0_981,0_981
KX077892.fna,0.005,greedy,fastANI,True,0,0_2788,0_2788
KX077893.fna,0.005,greedy,fastANI,True,0,0_2797,0_2797
KX077894.fna,0.005,greedy,fastANI,True,0,0_2532,0_2532
KX077895.fna,0.005,greedy,fastANI,True,0,0_1421,0_1421
KX077896.fna,0.005,greedy,fastANI,True,0,0_657,0_657
KX147229.fna,0.005,greedy,fastANI,True,0,0_80,0_80
KX156152.fna,0.005,greedy,fastANI,True,0,0_86,0_86
KX156762.fna,0.005,greedy,fastANI,True,0,0_1029,0_1029
KX160204.fna,0.005,greedy,fastANI,True,0,0_2163,0_2163
KX160205.fna,0.005,greedy,fastANI,True,0,0_2007,0_2007
KX160206.fna,0.005,greedy,fastANI,True,0,0_2373,0_2373
KX160207.fna,0.005,greedy,fastANI,True,0,0_1951,0_1951
KX160208.fna,0.005,greedy,fastANI,True,0,0_1944,0_1944
KX160209.fna,0.005,greedy,fastANI,True,0,0_2403,0_2403
KX160210.fna,0.005,greedy,fastANI,True,0,0_2380,0_2380
KX160211.fna,0.005,greedy,fastANI,True,0,0_2385,0_2385
KX160212.fna,0.005,greedy,fastANI,True,0,0_2117,0_2117
KX160213.fna,0.005,greedy,fastANI,True,0,0_2134,0_2134
