genome,cluster,score
OR844998.fna,0_573,1.495035790010086
OR844999.fna,0_575,1.4928973589167929
OR845001.fna,0_656,1.4213534273903967
OR845002.fna,0_686,1.400086264246493
OR845003.fna,0_786,1.3776233003668001
OR845004.fna,0_806,1.373297837125369
OR845005.fna,0_818,1.371662844053997
OR845006.fna,0_1096,1.3250219703875445
OR846587.fna,0_99,1.609224709380646
OR846588.fna,0_115,1.6076739207695652
OR846589.fna,0_427,1.5767837354591228
OR846590.fna,0_442,1.5753262871563276
OR846591.fna,0_581,1.4882773514862566
OR846592.fna,0_605,1.4732342505569997
OR846594.fna,0_640,1.4465239401663044
OR846595.fna,0_641,1.442579846159704
OR846596.fna,0_650,1.4332194306114276
OR846597.fna,0_653,1.4300043602926085
OR846598.fna,0_660,1.4170791942523078
OR846599.fna,0_662,1.4155306561826864
OR846600.fna,0_683,1.4012098537966433
OR846601.fna,0_684,1.4007435677156104
OR846602.fna,0_690,1.39603555519284
OR846603.fna,0_830,1.366994488309389
OR846604.fna,0_897,1.3469600775506048
OR846605.fna,0_921,1.3427516923639784
OR846606.fna,0_1043,1.3289798450230728
OR846607.fna,0_1056,1.3278682884653397
OR846617.fna,0_2196,1.2683505193725626
OR846716.fna,0_664,1.4134155047497474
OR846717.fna,0_678,1.4042355453704762
OR846718.fna,0_848,1.3615982168626242
OR846719.fna,0_864,1.355170105555263
OR846720.fna,0_901,1.346667635428648
OR846721.fna,0_931,1.3419571971469946
OR846722.fna,0_946,1.3375746480273714
OR846723.fna,0_1018,1.3307456156308115
OR846724.fna,0_1036,1.3295554187108904
OR846725.fna,0_1220,1.3201834228757026
OR846726.fna,0_1330,1.31492217221232
OR846730.fna,0_1781,1.2950745821920524
OR848100.fna,0_2132,2.2732946556847065
OR846733.fna,0_2186,1.2692655303177056
OR846737.fna,0_2379,1.2480238671789126
OR846740.fna,0_2411,1.2446724652480703
OR848098.fna,0_1750,1.2964746190501168
OR885926.fna,0_184,1.5981659177187528
OR901656.fna,0_1718,1.2980290891539612
OR944503.fna,0_2744,1.1216757638266373
OR947472.fna,0_2791,1.0669584717490657
OV696621.fna,0_2492,1.2216128126187025
OX422066.fna,0_603,1.4734076155988163
OX463805.fna,0_372,1.5800695441372348
OX639564.fna,0_2803,0.9133525918332578
PP003747.fna,0_126,1.605856926285682
PP092045.fna,0_736,2.385470996600549
PP034387.fna,0_572,1.4969348742433688
PP034388.fna,0_443,1.5752807311867354
PP034389.fna,0_570,1.498567120605006
PP034390.fna,0_486,1.5702472942617347
PP098621.fna,0_1155,1.3224904000256141
PP098622.fna,0_1175,1.3220874358812997
PP098623.fna,0_1136,1.3233041192132156
PP098624.fna,0_1064,1.3269680267552872
PP098625.fna,0_1202,1.320919662224274
PP101685.fna,0_488,2.5697271446614125
PP140390.fna,0_370,1.5801094970660778
PP197244.fna,0_1964,1.2843902735396178
PP197245.fna,0_1345,1.3142698349928748
PP197246.fna,0_800,1.3760835898862034
PP197247.fna,0_1884,1.2894995771745377
PP197248.fna,0_1978,1.283518882941114
PP197657.fna,0_1058,1.327814279677333
PP212900.fna,0_609,1.47253940296165
PP212901.fna,0_594,1.4788271221757494
PP212902.fna,0_2676,1.1364390273411527
PP212903.fna,0_601,1.473974481761764
PP213047.fna,0_1324,1.315104476002956
PP271740.fna,0_716,1.388933985165874
PP314034.fna,0_1141,1.3231837604622627
PP357935.fna,0_988,1.3330251319969593
PP434460.fna,0_1296,1.3163245679556281
PP437584.fna,0_2648,1.1416395658132883
PP438801.fna,0_1189,1.321370327663932
PP453649.fna,0_1253,2.3182271672160217
PP453650.fna,0_2055,1.2787950608850762
PP468604.fna,0_167,1.600682185250578
PP468605.fna,0_1348,1.3141443616829473
PP468606.fna,0_604,1.4733649153205324
PP471608.fna,0_461,1.5731573066483557
PP479939.fna,0_810,1.3724558939755633
PP479940.fna,0_846,1.3626673418961563
PP479941.fna,0_2039,1.2799489594509534
PP479942.fna,0_823,1.368770628514278
PP485038.fna,0_738,1.385956405334904
PP504779.fna,0_541,1.5557274632048914
PP526179.fna,0_537,1.5581447560323132
PP541615.fna,0_2706,1.1321531661656428
PP544178.fna,0_1282,1.316939796910757
PP552876.fna,0_908,1.3462981457302767
PP554657.fna,0_1286,1.3167280240349668
PP579742.fna,0_198,1.5960788831673907
PP579743.fna,0_199,1.5960731728236621
PP579744.fna,0_178,1.5988012479321099
PP579745.fna,0_195,1.597384032129356
PP582173.fna,0_1133,1.3234845323478552
PP582174.fna,0_1245,1.3188569860229302
PP582175.fna,0_1266,1.3178156826653304
PP582176.fna,0_1239,1.3191280333555029
PP582185.fna,0_2697,2.1326239473407353
PP582178.fna,0_1593,1.304613931386898
PP582179.fna,0_741,1.3857045401447814
PP582180.fna,0_336,1.5817580444498014
PP582181.fna,0_707,1.3912525346974012
PP582182.fna,0_1503,1.3082820371750143
PP582183.fna,0_1402,1.3122482341611081
PP582184.fna,0_296,1.5848707989109783
PP582186.fna,0_1392,1.3124380666325046
PP582187.fna,0_259,1.589210435613217
PP582188.fna,0_756,1.383055493355891
PP583004.fna,0_726,1.3876367810121395
PP601405.fna,0_1477,1.3097011477351463
PP626411.fna,0_221,1.5933161711522983
PP661519.fna,0_385,1.579604936124476
PP680567.fna,0_404,2.5784689294942353
PP680569.fna,0_451,1.574542650966015
PP680570.fna,0_495,1.5686658046900108
PP723060.fna,0_2747,1.1203138558553163
PP729051.fna,0_2739,2.122435562726796
PP747318.fna,0_1967,1.284366282020319
PP758847.fna,0_2257,1.2620745672377187
PP758848.fna,0_1432,1.311174672472859
PP758850.fna,0_1005,1.331910050419117
PP758851.fna,0_1089,1.3254344247938077
PP758852.fna,0_1134,1.323474513327347
PP758853.fna,0_1198,1.3210666110202398
PP758854.fna,0_1006,1.331832936760439
PP758856.fna,0_1157,1.3224652366625924
PP758857.fna,0_1192,1.321339975108362
PP766230.fna,0_965,1.3347394172420972
PP766231.fna,0_978,1.3340486462826031
PP766232.fna,0_1095,1.3250717052176908
PP766236.fna,0_1645,1.301875566719262
PP766238.fna,0_1819,1.2928421138537916
PP766239.fna,0_1799,1.294348250487798
PP766240.fna,0_1834,1.291841846546899
PP767789.fna,0_778,1.3790823803035854
PP779550.fna,0_1340,1.3144631310784685
PP779551.fna,0_1608,1.3039407927343416
PP819608.fna,0_477,1.572257486646388
PP836395.fna,0_2692,1.1344024196135063
PP848496.fna,0_1436,1.3110845269764866
PP858851.fna,0_1272,1.3174090927823658
PP858896.fna,0_730,1.387076853483598
PP869282.fna,0_2753,1.1175253480690244
PP869283.fna,0_2752,1.1179646298391321
PP883967.fna,0_63,1.612661448277827
PP910832.fna,0_2717,1.1296725681766646
PP931174.fna,0_417,1.5776541536197777
PP938272.fna,0_677,1.4055989172295744
PP944851.fna,0_759,1.381622954707018
PP952070.fna,0_821,1.36982533416796
PP965177.fna,0_31,1.6209767845994905
PP971698.fna,0_1530,1.3072156340766448
PP973485.fna,0_2714,1.1303807239898442
PP974560.fna,0_2709,1.1315720402854867
PP995776.fna,0_418,1.5776463835703276
PQ036876.fna,0_536,1.5581600560528197
PQ062249.fna,0_2571,1.175311277680556
PQ062250.fna,0_2537,1.1826970223115851
PQ110032.fna,0_2725,1.1273982393738113
PQ154629.fna,0_102,1.6091561694578194
PQ156939.fna,0_263,1.588971606499951
PQ220375.fna,0_333,1.5817946387017372
PQ241118.fna,0_2673,1.136971817109425
PQ281812.fna,0_866,1.3544893450693993
PQ283533.fna,0_1554,1.3062958382387935
PQ287842.fna,0_2632,1.145766656928688
PQ299153.fna,0_920,1.3429807748210845
PQ311674.fna,0_377,1.5799065830011947
PQ349084.fna,0_458,1.5733444328361288
PQ389505.fna,0_600,1.4742023159481827
PQ425460.fna,0_2760,1.1091400392726545
PQ425461.fna,0_2759,1.1092878544737874
PQ433352.fna,0_782,1.3785660145164798
PQ433353.fna,0_308,1.5837782451407048
PQ567070.fna,0_922,1.342632473908279
PQ582088.fna,0_2576,2.174596487049828
PQ586903.fna,0_1370,1.313311264727786
PQ594011.fna,0_2598,1.17109799766232
PQ594013.fna,0_2569,1.1757865009389228
PQ594014.fna,0_2561,1.1769208437355645
PQ594015.fna,0_2562,1.1767929103457013
PQ594016.fna,0_2587,1.17315980812677
PQ594017.fna,0_2556,1.1775986159649898
PQ594018.fna,0_2551,1.178049291685495
PQ594019.fna,0_2592,1.1722771353236245
PQ594020.fna,0_2536,1.1829842288268053
PQ594021.fna,0_2539,1.1805791532820136
PQ594022.fna,0_2479,1.2289819151133723
PQ673863.fna,0_2131,1.2735441812012676
PQ720431.fna,0_1973,1.284084182934948
PQ720432.fna,0_2102,1.2753773999752234
PZACG.fna,0_2623,1.1485199637586212
U88974.fna,0_1174,1.322112643060033
X96987.fna,0_2603,1.1674394715559968
X97918.fna,0_1068,1.3267756842814724
X98106.fna,0_1261,1.3179596079338647
X99260.fna,0_2656,1.1401064274481212
Z47794.fna,0_2626,1.1482619159077525
