genome,threshold,cluster_method,comparison_algorithm,greedy_representative,primary_cluster,original_secondary_cluster,secondary_cluster
JX094431.fna,0.005,greedy,fastANI,True,0,0_126,0_126
JX094501.fna,0.005,greedy,fastANI,True,0,0_1164,0_1164
JX120799.fna,0.005,greedy,fastANI,False,0,0_1565,0_1565
JX126918.fna,0.005,greedy,fastANI,False,0,0_396,0_396
JX126919.fna,0.005,greedy,fastANI,True,0,0_611,0_611
JX126920.fna,0.005,greedy,fastANI,True,0,0_613,0_613
JX145341.fna,0.005,greedy,fastANI,True,0,0_836,0_836
JX145342.fna,0.005,greedy,fastANI,True,0,0_2254,0_2254
JX174275.fna,0.005,greedy,fastANI,True,0,0_893,0_893
JX193904.fna,0.005,greedy,fastANI,True,0,0_1382,0_1382
JX194239.fna,0.005,greedy,fastANI,False,0,0_421,0_421
JX238501.fna,0.005,greedy,fastANI,True,0,0_220,0_220
JX274646.fna,0.005,greedy,fastANI,True,0,0_1077,0_1077
JX274647.fna,0.005,greedy,fastANI,True,0,0_1135,0_1135
JX409894.fna,0.005,greedy,fastANI,True,0,0_1272,0_1272
JX409895.fna,0.005,greedy,fastANI,True,0,0_1118,0_1118
JX442241.fna,0.005,greedy,fastANI,True,0,0_601,0_601
JX486087.fna,0.005,greedy,fastANI,True,0,0_1723,0_1723
JX486088.fna,0.005,greedy,fastANI,True,0,0_570,0_570
JX564242.fna,0.005,greedy,fastANI,True,0,0_2278,0_2278
JX567312.fna,0.005,greedy,fastANI,True,0,0_2296,0_2296
JX846612.fna,0.005,greedy,fastANI,False,0,0_266,0_266
JX846613.fna,0.005,greedy,fastANI,False,0,0_266,0_266
JX875065.fna,0.005,greedy,fastANI,False,0,0_228,0_228
JX878671.fna,0.005,greedy,fastANI,True,0,0_316,0_316
JX879087.fna,0.005,greedy,fastANI,True,0,0_1800,0_1800
JX887877.fna,0.005,greedy,fastANI,False,0,0_1084,0_1084
KC012913.fna,0.005,greedy,fastANI,False,0,0_228,0_228
KC013021.fna,0.005,greedy,fastANI,True,0,0_2437,0_2437
KC013022.fna,0.005,greedy,fastANI,True,0,0_2438,0_2438
KC013023.fna,0.005,greedy,fastANI,True,0,0_2457,0_2457
KC013024.fna,0.005,greedy,fastANI,True,0,0_2458,0_2458
KC013025.fna,0.005,greedy,fastANI,True,0,0_2414,0_2414
KC013026.fna,0.005,greedy,fastANI,True,0,0_2408,0_2408
KC013027.fna,0.005,greedy,fastANI,True,0,0_2420,0_2420
KC013028.fna,0.005,greedy,fastANI,True,0,0_2411,0_2411
KC013029.fna,0.005,greedy,fastANI,False,0,0_2416,0_2416
KC171646.fna,0.005,greedy,fastANI,True,0,0_1380,0_1380
KC171647.fna,0.005,greedy,fastANI,True,0,0_1619,0_1619
KC182542.fna,0.005,greedy,fastANI,True,0,0_2216,0_2216
KC182543.fna,0.005,greedy,fastANI,True,0,0_2381,0_2381
KC182544.fna,0.005,greedy,fastANI,True,0,0_2428,0_2428
KC182545.fna,0.005,greedy,fastANI,True,0,0_2316,0_2316
KC182546.fna,0.005,greedy,fastANI,True,0,0_2279,0_2279
KC182547.fna,0.005,greedy,fastANI,True,0,0_2403,0_2403
KC182548.fna,0.005,greedy,fastANI,True,0,0_2309,0_2309
KC182549.fna,0.005,greedy,fastANI,False,0,0_2309,0_2309
KC182550.fna,0.005,greedy,fastANI,True,0,0_2291,0_2291
KC182551.fna,0.005,greedy,fastANI,True,0,0_2367,0_2367
KC182552.fna,0.005,greedy,fastANI,True,0,0_2214,0_2214
KC237729.fna,0.005,greedy,fastANI,True,0,0_1599,0_1599
KC330679.fna,0.005,greedy,fastANI,True,0,0_821,0_821
KC330680.fna,0.005,greedy,fastANI,False,0,0_819,0_819
KC330681.fna,0.005,greedy,fastANI,True,0,0_822,0_822
KC330682.fna,0.005,greedy,fastANI,True,0,0_819,0_819
KC330683.fna,0.005,greedy,fastANI,True,0,0_803,0_803
KC330684.fna,0.005,greedy,fastANI,False,0,0_822,0_822
KC342645.fna,0.005,greedy,fastANI,True,0,0_1059,0_1059
KC348598.fna,0.005,greedy,fastANI,True,0,0_2145,0_2145
KC348599.fna,0.005,greedy,fastANI,True,0,0_1158,0_1158
KC348600.fna,0.005,greedy,fastANI,True,0,0_1660,0_1660
KC348601.fna,0.005,greedy,fastANI,True,0,0_1915,0_1915
KC348602.fna,0.005,greedy,fastANI,True,0,0_2077,0_2077
KC348603.fna,0.005,greedy,fastANI,True,0,0_807,0_807
KC348604.fna,0.005,greedy,fastANI,True,0,0_1989,0_1989
KC413987.fna,0.005,greedy,fastANI,False,0,0_1859,0_1859
KC413988.fna,0.005,greedy,fastANI,True,0,0_1615,0_1615
KC430106.fna,0.005,greedy,fastANI,True,0,0_118,0_118
KC481682.fna,0.005,greedy,fastANI,True,0,0_32,0_32
KC522412.fna,0.005,greedy,fastANI,True,0,0_2314,0_2314
KC581799.fna,0.005,greedy,fastANI,True,0,0_799,0_799
KC595278.fna,0.005,greedy,fastANI,True,0,0_1134,0_1134
KC595279.fna,0.005,greedy,fastANI,True,0,0_1078,0_1078
KC595511.fna,0.005,greedy,fastANI,True,0,0_561,0_561
KC595512.fna,0.005,greedy,fastANI,True,0,0_405,0_405
KC595513.fna,0.005,greedy,fastANI,True,0,0_385,0_385
KC595514.fna,0.005,greedy,fastANI,True,0,0_751,0_751
KC595515.fna,0.005,greedy,fastANI,False,0,0_751,0_751
KC595516.fna,0.005,greedy,fastANI,True,0,0_657,0_657
KC595517.fna,0.005,greedy,fastANI,True,0,0_915,0_915
KC595518.fna,0.005,greedy,fastANI,True,0,0_900,0_900
KC677663.fna,0.005,greedy,fastANI,False,0,0_1135,0_1135
KC685370.fna,0.005,greedy,fastANI,True,0,0_2430,0_2430
KC699836.fna,0.005,greedy,fastANI,True,0,0_246,0_246
KC847113.fna,0.005,greedy,fastANI,True,0,0_2413,0_2413
KF010834.fna,0.005,greedy,fastANI,True,0,0_1321,0_1321
KF021268.fna,0.005,greedy,fastANI,True,0,0_366,0_366
KF147927.fna,0.005,greedy,fastANI,True,0,0_889,0_889
KF183314.fna,0.005,greedy,fastANI,True,0,0_887,0_887
KF183315.fna,0.005,greedy,fastANI,True,0,0_1061,0_1061
KF188409.fna,0.005,greedy,fastANI,True,0,0_1830,0_1830
KF188410.fna,0.005,greedy,fastANI,True,0,0_2111,0_2111
KF188458.fna,0.005,greedy,fastANI,True,0,0_2726,0_2726
KF192053.fna,0.005,greedy,fastANI,True,0,0_694,0_694
KF208639.fna,0.005,greedy,fastANI,True,0,0_67,0_67
KF296717.fna,0.005,greedy,fastANI,True,0,0_1084,0_1084
KF296718.fna,0.005,greedy,fastANI,True,0,0_1631,0_1631
KF554508.fna,0.005,greedy,fastANI,True,0,0_391,0_391
KF589919.fna,0.005,greedy,fastANI,True,0,0_1071,0_1071
KF598856.fna,0.005,greedy,fastANI,True,0,0_984,0_984
KF669647.fna,0.005,greedy,fastANI,True,0,0_48,0_48
KF669648.fna,0.005,greedy,fastANI,True,0,0_801,0_801
KF669649.fna,0.005,greedy,fastANI,True,0,0_249,0_249
KF669651.fna,0.005,greedy,fastANI,True,0,0_826,0_826
KF669652.fna,0.005,greedy,fastANI,True,0,0_151,0_151
KF669655.fna,0.005,greedy,fastANI,True,0,0_1516,0_1516
KF669657.fna,0.005,greedy,fastANI,False,0,0_1516,0_1516
KF669659.fna,0.005,greedy,fastANI,True,0,0_810,0_810
KF669660.fna,0.005,greedy,fastANI,True,0,0_1521,0_1521
KF669661.fna,0.005,greedy,fastANI,True,0,0_572,0_572
KF669662.fna,0.005,greedy,fastANI,True,0,0_58,0_58
KF669663.fna,0.005,greedy,fastANI,True,0,0_562,0_562
KF676640.fna,0.005,greedy,fastANI,True,0,0_2407,0_2407
KF728385.fna,0.005,greedy,fastANI,True,0,0_1267,0_1267
KF733017.fna,0.005,greedy,fastANI,True,0,0_1414,0_1414
KF766114.fna,0.005,greedy,fastANI,False,0,0_230,0_230
KF767351.fna,0.005,greedy,fastANI,True,0,0_1691,0_1691
KF831354.fna,0.005,greedy,fastANI,True,0,0_1028,0_1028
KF926093.fna,0.005,greedy,fastANI,True,0,0_481,0_481
KF929199.fna,0.005,greedy,fastANI,True,0,0_530,0_530
KJ010489.fna,0.005,greedy,fastANI,True,0,0_1170,0_1170
KJ010547.fna,0.005,greedy,fastANI,False,0,0_201,0_201
KJ010548.fna,0.005,greedy,fastANI,True,0,0_201,0_201
KJ024807.fna,0.005,greedy,fastANI,True,0,0_790,0_790
KJ081346.fna,0.005,greedy,fastANI,True,0,0_123,0_123
KJ094020.fna,0.005,greedy,fastANI,True,0,0_602,0_602
KJ094021.fna,0.005,greedy,fastANI,True,0,0_604,0_604
KJ094022.fna,0.005,greedy,fastANI,True,0,0_1343,0_1343
KJ094023.fna,0.005,greedy,fastANI,True,0,0_1025,0_1025
KJ094029.fna,0.005,greedy,fastANI,False,0,0_396,0_396
KJ094030.fna,0.005,greedy,fastANI,False,0,0_384,0_384
KJ094031.fna,0.005,greedy,fastANI,False,0,0_384,0_384
KJ094032.fna,0.005,greedy,fastANI,False,0,0_724,0_724
KJ094033.fna,0.005,greedy,fastANI,False,0,0_430,0_430
KJ127303.fna,0.005,greedy,fastANI,True,0,0_724,0_724
KJ127304.fna,0.005,greedy,fastANI,True,0,0_1324,0_1324
KJ140076.fna,0.005,greedy,fastANI,True,0,0_1237,0_1237
KJ159566.fna,0.005,greedy,fastANI,True,0,0_1601,0_1601
KJ206559.fna,0.005,greedy,fastANI,False,0,0_230,0_230
KJ206560.fna,0.005,greedy,fastANI,False,0,0_230,0_230
KJ206561.fna,0.005,greedy,fastANI,False,0,0_230,0_230
KJ206562.fna,0.005,greedy,fastANI,False,0,0_230,0_230
KJ206563.fna,0.005,greedy,fastANI,False,0,0_230,0_230
KJ210330.fna,0.005,greedy,fastANI,True,0,0_2651,0_2651
KJ417497.fna,0.005,greedy,fastANI,True,0,0_1316,0_1316
KJ451625.fna,0.005,greedy,fastANI,True,0,0_191,0_191
KJ452291.fna,0.005,greedy,fastANI,True,0,0_1239,0_1239
KJ452292.fna,0.005,greedy,fastANI,True,0,0_1108,0_1108
KJ489010.fna,0.005,greedy,fastANI,True,0,0_747,0_747
KJ489011.fna,0.005,greedy,fastANI,True,0,0_762,0_762
KJ489012.fna,0.005,greedy,fastANI,True,0,0_757,0_757
KJ489013.fna,0.005,greedy,fastANI,True,0,0_728,0_728
KJ489397.fna,0.005,greedy,fastANI,True,0,0_110,0_110
KJ489398.fna,0.005,greedy,fastANI,True,0,0_117,0_117
KJ489399.fna,0.005,greedy,fastANI,True,0,0_134,0_134
KJ489400.fna,0.005,greedy,fastANI,True,0,0_115,0_115
KJ489401.fna,0.005,greedy,fastANI,True,0,0_124,0_124
KJ489402.fna,0.005,greedy,fastANI,True,0,0_69,0_69
KJ528544.fna,0.005,greedy,fastANI,True,0,0_2583,0_2583
KJ535721.fna,0.005,greedy,fastANI,True,0,0_466,0_466
KJ535722.fna,0.005,greedy,fastANI,True,0,0_403,0_403
KJ564036.fna,0.005,greedy,fastANI,True,0,0_2190,0_2190
KJ564037.fna,0.005,greedy,fastANI,True,0,0_2181,0_2181
KJ564038.fna,0.005,greedy,fastANI,True,0,0_2368,0_2368
KJ586794.fna,0.005,greedy,fastANI,False,0,0_403,0_403
KJ586795.fna,0.005,greedy,fastANI,True,0,0_425,0_425
KJ591604.fna,0.005,greedy,fastANI,True,0,0_459,0_459
KJ591605.fna,0.005,greedy,fastANI,False,0,0_403,0_403
KJ596420.fna,0.005,greedy,fastANI,True,0,0_1169,0_1169
KJ608188.fna,0.005,greedy,fastANI,True,0,0_1460,0_1460
KJ608189.fna,0.005,greedy,fastANI,True,0,0_805,0_805
KJ617393.fna,0.005,greedy,fastANI,True,0,0_2565,0_2565
KJ668715.fna,0.005,greedy,fastANI,True,0,0_505,0_505
KJ676859.fna,0.005,greedy,fastANI,True,0,0_119,0_119
KJ716334.fna,0.005,greedy,fastANI,True,0,0_1425,0_1425
KJ801817.fna,0.005,greedy,fastANI,True,0,0_254,0_254
KJ804259.fna,0.005,greedy,fastANI,True,0,0_526,0_526
KJ888149.fna,0.005,greedy,fastANI,True,0,0_314,0_314
KJ920400.fna,0.005,greedy,fastANI,True,0,0_907,0_907
KM051843.fna,0.005,greedy,fastANI,True,0,0_113,0_113
KM091442.fna,0.005,greedy,fastANI,True,0,0_2239,0_2239
KM091443.fna,0.005,greedy,fastANI,True,0,0_2248,0_2248
KM091444.fna,0.005,greedy,fastANI,True,0,0_2303,0_2303
KM216423.fna,0.005,greedy,fastANI,True,0,0_351,0_351
KM236245.fna,0.005,greedy,fastANI,True,0,0_57,0_57
KM236246.fna,0.005,greedy,fastANI,True,0,0_100,0_100
KM236247.fna,0.005,greedy,fastANI,True,0,0_1543,0_1543
KM236248.fna,0.005,greedy,fastANI,True,0,0_1471,0_1471
KM262191.fna,0.005,greedy,fastANI,True,0,0_2392,0_2392
KM262192.fna,0.005,greedy,fastANI,True,0,0_2406,0_2406
KM289195.fna,0.005,greedy,fastANI,True,0,0_1727,0_1727
KM366100.fna,0.005,greedy,fastANI,True,0,0_2661,0_2661
KM373208.fna,0.005,greedy,fastANI,True,0,0_443,0_443
KM514685.fna,0.005,greedy,fastANI,True,0,0_586,0_586
KM677185.fna,0.005,greedy,fastANI,True,0,0_477,0_477
KM882824.fna,0.005,greedy,fastANI,True,0,0_2128,0_2128
KM983327.fna,0.005,greedy,fastANI,True,0,0_1211,0_1211
KM983328.fna,0.005,greedy,fastANI,True,0,0_1854,0_1854
KM983329.fna,0.005,greedy,fastANI,True,0,0_875,0_875
KM983330.fna,0.005,greedy,fastANI,True,0,0_873,0_873
KM983331.fna,0.005,greedy,fastANI,True,0,0_1694,0_1694
KM983332.fna,0.005,greedy,fastANI,True,0,0_1954,0_1954
KM983333.fna,0.005,greedy,fastANI,False,0,0_873,0_873
KM983334.fna,0.005,greedy,fastANI,True,0,0_1695,0_1695
KP027015.fna,0.005,greedy,fastANI,True,0,0_2253,0_2253
KP027446.fna,0.005,greedy,fastANI,True,0,0_301,0_301
KP027447.fna,0.005,greedy,fastANI,True,0,0_346,0_346
KP054477.fna,0.005,greedy,fastANI,True,0,0_512,0_512
KP063902.fna,0.005,greedy,fastANI,True,0,0_1517,0_1517
KP063903.fna,0.005,greedy,fastANI,False,0,0_1517,0_1517
KP144388.fna,0.005,greedy,fastANI,True,0,0_335,0_335
KP202972.fna,0.005,greedy,fastANI,True,0,0_1961,0_1961
KP208803.fna,0.005,greedy,fastANI,True,0,0_1863,0_1863
KP209285.fna,0.005,greedy,fastANI,True,0,0_1453,0_1453
KP296791.fna,0.005,greedy,fastANI,True,0,0_1805,0_1805
KP296793.fna,0.005,greedy,fastANI,False,0,0_1725,0_1725
KP296795.fna,0.005,greedy,fastANI,False,0,0_1330,0_1330
KP296796.fna,0.005,greedy,fastANI,True,0,0_1031,0_1031
KP339049.fna,0.005,greedy,fastANI,True,0,0_235,0_235
KP399677.fna,0.005,greedy,fastANI,True,0,0_1676,0_1676
KP399678.fna,0.005,greedy,fastANI,True,0,0_1405,0_1405
KP411017.fna,0.005,greedy,fastANI,True,0,0_1503,0_1503
KP687431.fna,0.005,greedy,fastANI,False,0,0_228,0_228
KP687432.fna,0.005,greedy,fastANI,False,0,0_228,0_228
KP696447.fna,0.005,greedy,fastANI,True,0,0_573,0_573
KP696448.fna,0.005,greedy,fastANI,True,0,0_567,0_567
KP735928.fna,0.005,greedy,fastANI,True,0,0_1249,0_1249
KP793101.fna,0.005,greedy,fastANI,True,0,0_2399,0_2399
KP793102.fna,0.005,greedy,fastANI,True,0,0_2410,0_2410
KP793103.fna,0.005,greedy,fastANI,False,0,0_2399,0_2399
KP793104.fna,0.005,greedy,fastANI,True,0,0_2398,0_2398
KP793105.fna,0.005,greedy,fastANI,True,0,0_2397,0_2397
KP793106.fna,0.005,greedy,fastANI,True,0,0_2395,0_2395
KP793107.fna,0.005,greedy,fastANI,True,0,0_2396,0_2396
KP793108.fna,0.005,greedy,fastANI,False,0,0_2318,0_2318
KP793109.fna,0.005,greedy,fastANI,True,0,0_2387,0_2387
KP793110.fna,0.005,greedy,fastANI,True,0,0_2374,0_2374
KP793111.fna,0.005,greedy,fastANI,False,0,0_2323,0_2323
KP793112.fna,0.005,greedy,fastANI,True,0,0_2348,0_2348
KP793113.fna,0.005,greedy,fastANI,True,0,0_2336,0_2336
KP793114.fna,0.005,greedy,fastANI,True,0,0_2333,0_2333
KP793115.fna,0.005,greedy,fastANI,True,0,0_2328,0_2328
KP793116.fna,0.005,greedy,fastANI,True,0,0_2323,0_2323
KP793117.fna,0.005,greedy,fastANI,True,0,0_2321,0_2321
KP793118.fna,0.005,greedy,fastANI,True,0,0_2307,0_2307
KP793119.fna,0.005,greedy,fastANI,True,0,0_2250,0_2250
KP793120.fna,0.005,greedy,fastANI,True,0,0_2300,0_2300
KP793121.fna,0.005,greedy,fastANI,True,0,0_2287,0_2287
KP793122.fna,0.005,greedy,fastANI,True,0,0_2273,0_2273
KP793123.fna,0.005,greedy,fastANI,True,0,0_2268,0_2268
KP793124.fna,0.005,greedy,fastANI,False,0,0_2239,0_2239
KP793125.fna,0.005,greedy,fastANI,False,0,0_2260,0_2260
KP793126.fna,0.005,greedy,fastANI,True,0,0_2260,0_2260
KP793127.fna,0.005,greedy,fastANI,True,0,0_2256,0_2256
KP793128.fna,0.005,greedy,fastANI,True,0,0_2244,0_2244
KP793129.fna,0.005,greedy,fastANI,True,0,0_2241,0_2241
KP793130.fna,0.005,greedy,fastANI,True,0,0_2229,0_2229
KP793131.fna,0.005,greedy,fastANI,True,0,0_2222,0_2222
KP793132.fna,0.005,greedy,fastANI,True,0,0_2196,0_2196
KP793133.fna,0.005,greedy,fastANI,True,0,0_2388,0_2388
KP793134.fna,0.005,greedy,fastANI,True,0,0_2353,0_2353
KP793135.fna,0.005,greedy,fastANI,False,0,0_2256,0_2256
KP881332.fna,0.005,greedy,fastANI,True,0,0_450,0_450
KP893289.fna,0.005,greedy,fastANI,True,0,0_1137,0_1137
KP893290.fna,0.005,greedy,fastANI,True,0,0_1087,0_1087
KR049063.fna,0.005,greedy,fastANI,True,0,0_474,0_474
KR131750.fna,0.005,greedy,fastANI,True,0,0_1339,0_1339
KR153145.fna,0.005,greedy,fastANI,True,0,0_2281,0_2281
KR709302.fna,0.005,greedy,fastANI,False,0,0_1245,0_1245
KR709303.fna,0.005,greedy,fastANI,True,0,0_1196,0_1196
KR816341.fna,0.005,greedy,fastANI,True,0,0_2021,0_2021
KR902361.fna,0.005,greedy,fastANI,False,0,0_228,0_228
KR905066.fna,0.005,greedy,fastANI,True,0,0_1564,0_1564
KR905067.fna,0.005,greedy,fastANI,True,0,0_1635,0_1635
KR905068.fna,0.005,greedy,fastANI,True,0,0_2095,0_2095
KR905069.fna,0.005,greedy,fastANI,True,0,0_1571,0_1571
KR905070.fna,0.005,greedy,fastANI,True,0,0_2093,0_2093
KR908644.fna,0.005,greedy,fastANI,False,0,0_228,0_228
KT001911.fna,0.005,greedy,fastANI,True,0,0_1498,0_1498
KT001912.fna,0.005,greedy,fastANI,True,0,0_1502,0_1502
KT070866.fna,0.005,greedy,fastANI,True,0,0_569,0_569
KT070867.fna,0.005,greedy,fastANI,True,0,0_34,0_34
KT070868.fna,0.005,greedy,fastANI,True,0,0_711,0_711
KT151955.fna,0.005,greedy,fastANI,False,0,0_475,0_475
KT151956.fna,0.005,greedy,fastANI,False,0,0_769,0_769
KT151957.fna,0.005,greedy,fastANI,True,0,0_475,0_475
KT151958.fna,0.005,greedy,fastANI,True,0,0_769,0_769
KT151959.fna,0.005,greedy,fastANI,True,0,0_444,0_444
KT186243.fna,0.005,greedy,fastANI,True,0,0_997,0_997
KT187252.fna,0.005,greedy,fastANI,True,0,0_143,0_143
KT207918.fna,0.005,greedy,fastANI,True,0,0_80,0_80
KT224359.fna,0.005,greedy,fastANI,True,0,0_72,0_72
KT307976.fna,0.005,greedy,fastANI,True,0,0_37,0_37
KT319602.fna,0.005,greedy,fastANI,False,0,0_443,0_443
KT319607.fna,0.005,greedy,fastANI,False,0,0_443,0_443
KT319620.fna,0.005,greedy,fastANI,False,0,0_443,0_443
KT319626.fna,0.005,greedy,fastANI,False,0,0_443,0_443
KT336320.fna,0.005,greedy,fastANI,False,0,0_760,0_760
KT336321.fna,0.005,greedy,fastANI,True,0,0_683,0_683
KT337339.fna,0.005,greedy,fastANI,True,0,0_1352,0_1352
KT337340.fna,0.005,greedy,fastANI,True,0,0_1246,0_1246
KT337341.fna,0.005,greedy,fastANI,True,0,0_1131,0_1131
KT337342.fna,0.005,greedy,fastANI,True,0,0_2060,0_2060
KT337352.fna,0.005,greedy,fastANI,True,0,0_1256,0_1256
KT337354.fna,0.005,greedy,fastANI,True,0,0_1433,0_1433
KT337355.fna,0.005,greedy,fastANI,True,0,0_1359,0_1359
KT337356.fna,0.005,greedy,fastANI,True,0,0_1209,0_1209
KT337358.fna,0.005,greedy,fastANI,True,0,0_1787,0_1787
KT337359.fna,0.005,greedy,fastANI,True,0,0_2240,0_2240
KT337360.fna,0.005,greedy,fastANI,True,0,0_2402,0_2402
KT337362.fna,0.005,greedy,fastANI,True,0,0_1949,0_1949
KT337364.fna,0.005,greedy,fastANI,True,0,0_2189,0_2189
KT337365.fna,0.005,greedy,fastANI,True,0,0_2167,0_2167
KT337370.fna,0.005,greedy,fastANI,True,0,0_2150,0_2150
KT339177.fna,0.005,greedy,fastANI,True,0,0_2465,0_2465
KT344895.fna,0.005,greedy,fastANI,True,0,0_1119,0_1119
KT361649.fna,0.005,greedy,fastANI,True,0,0_1726,0_1726
KT361650.fna,0.005,greedy,fastANI,False,0,0_1726,0_1726
KT361651.fna,0.005,greedy,fastANI,True,0,0_995,0_995
KT361652.fna,0.005,greedy,fastANI,True,0,0_1345,0_1345
KT361653.fna,0.005,greedy,fastANI,False,0,0_995,0_995
KT361654.fna,0.005,greedy,fastANI,False,0,0_906,0_906
KT361655.fna,0.005,greedy,fastANI,False,0,0_906,0_906
KT361656.fna,0.005,greedy,fastANI,False,0,0_906,0_906
KT361657.fna,0.005,greedy,fastANI,True,0,0_906,0_906
KT372714.fna,0.005,greedy,fastANI,True,0,0_2025,0_2025
KT388093.fna,0.005,greedy,fastANI,False,0,0_1806,0_1806
KT429160.fna,0.005,greedy,fastANI,False,0,0_242,0_242
KT429161.fna,0.005,greedy,fastANI,True,0,0_1419,0_1419
KT588072.fna,0.005,greedy,fastANI,True,0,0_1200,0_1200
KT624200.fna,0.005,greedy,fastANI,True,0,0_20,0_20
KT626446.fna,0.005,greedy,fastANI,True,0,0_1646,0_1646
KT717083.fna,0.005,greedy,fastANI,True,0,0_1852,0_1852
KT717084.fna,0.005,greedy,fastANI,True,0,0_2091,0_2091
KT717085.fna,0.005,greedy,fastANI,True,0,0_2058,0_2058
KT725776.fna,0.005,greedy,fastANI,True,0,0_968,0_968
KT755656.fna,0.005,greedy,fastANI,True,0,0_748,0_748
KT780304.fna,0.005,greedy,fastANI,True,0,0_2597,0_2597
KT809368.fna,0.005,greedy,fastANI,True,0,0_1232,0_1232
KT809369.fna,0.005,greedy,fastANI,True,0,0_1440,0_1440
KT852578.fna,0.005,greedy,fastANI,True,0,0_1944,0_1944
KT878766.fna,0.005,greedy,fastANI,True,0,0_1197,0_1197
KT895374.fna,0.005,greedy,fastANI,True,0,0_13,0_13
KT932699.fna,0.005,greedy,fastANI,True,0,0_674,0_674
KT932700.fna,0.005,greedy,fastANI,True,0,0_2594,0_2594
KT932701.fna,0.005,greedy,fastANI,True,0,0_1618,0_1618
KT945994.fna,0.005,greedy,fastANI,True,0,0_1353,0_1353
KT945995.fna,0.005,greedy,fastANI,True,0,0_2585,0_2585
KT967075.fna,0.005,greedy,fastANI,False,0,0_1220,0_1220
KT970645.fna,0.005,greedy,fastANI,True,0,0_1295,0_1295
KT970646.fna,0.005,greedy,fastANI,False,0,0_785,0_785
KT995480.fna,0.005,greedy,fastANI,True,0,0_49,0_49
KU052488.fna,0.005,greedy,fastANI,True,0,0_578,0_578
KU057941.fna,0.005,greedy,fastANI,True,0,0_1276,0_1276
KU160496.fna,0.005,greedy,fastANI,True,0,0_1611,0_1611
KU253712.fna,0.005,greedy,fastANI,True,0,0_43,0_43
KU517658.fna,0.005,greedy,fastANI,True,0,0_1720,0_1720
KU577463.fna,0.005,greedy,fastANI,True,0,0_141,0_141
KU598975.fna,0.005,greedy,fastANI,True,0,0_1079,0_1079
KU640380.fna,0.005,greedy,fastANI,True,0,0_402,0_402
KU665491.fna,0.005,greedy,fastANI,True,0,0_650,0_650
KU678389.fna,0.005,greedy,fastANI,True,0,0_2194,0_2194
KU678390.fna,0.005,greedy,fastANI,True,0,0_2170,0_2170
KU678391.fna,0.005,greedy,fastANI,False,0,0_2170,0_2170
KU678392.fna,0.005,greedy,fastANI,True,0,0_2201,0_2201
KU737344.fna,0.005,greedy,fastANI,True,0,0_66,0_66
KU737345.fna,0.005,greedy,fastANI,True,0,0_60,0_60
KU737346.fna,0.005,greedy,fastANI,True,0,0_68,0_68
KU737347.fna,0.005,greedy,fastANI,True,0,0_56,0_56
KU737348.fna,0.005,greedy,fastANI,True,0,0_63,0_63
KU737349.fna,0.005,greedy,fastANI,True,0,0_99,0_99
KU737350.fna,0.005,greedy,fastANI,True,0,0_77,0_77
KU737351.fna,0.005,greedy,fastANI,True,0,0_85,0_85
KU737352.fna,0.005,greedy,fastANI,False,0,0_74,0_74
KU831549.fna,0.005,greedy,fastANI,True,0,0_2609,0_2609
KU836751.fna,0.005,greedy,fastANI,True,0,0_833,0_833
KU847400.fna,0.005,greedy,fastANI,True,0,0_174,0_174
KU848186.fna,0.005,greedy,fastANI,True,0,0_1367,0_1367
KU848187.fna,0.005,greedy,fastANI,True,0,0_2012,0_2012
KU878088.fna,0.005,greedy,fastANI,True,0,0_17,0_17
KU892558.fna,0.005,greedy,fastANI,True,0,0_1463,0_1463
KU981050.fna,0.005,greedy,fastANI,True,0,0_2130,0_2130
KU992911.fna,0.005,greedy,fastANI,True,0,0_2652,0_2652
KX011028.fna,0.005,greedy,fastANI,True,0,0_515,0_515
KX011169.fna,0.005,greedy,fastANI,True,0,0_102,0_102
KX077889.fna,0.005,greedy,fastANI,True,0,0_2159,0_2159
KX077890.fna,0.005,greedy,fastANI,True,0,0_1859,0_1859
KX077891.fna,0.005,greedy,fastANI,True,0,0_921,0_921
KX077892.fna,0.005,greedy,fastANI,True,0,0_2728,0_2728
KX077893.fna,0.005,greedy,fastANI,True,0,0_2737,0_2737
KX077894.fna,0.005,greedy,fastANI,True,0,0_2472,0_2472
KX077895.fna,0.005,greedy,fastANI,True,0,0_1361,0_1361
KX077896.fna,0.005,greedy,fastANI,True,0,0_600,0_600
KX147229.fna,0.005,greedy,fastANI,True,0,0_78,0_78
KX156152.fna,0.005,greedy,fastANI,True,0,0_84,0_84
KX156762.fna,0.005,greedy,fastANI,True,0,0_969,0_969
KX160204.fna,0.005,greedy,fastANI,True,0,0_2103,0_2103
KX160205.fna,0.005,greedy,fastANI,True,0,0_1947,0_1947
KX160206.fna,0.005,greedy,fastANI,True,0,0_2313,0_2313
KX160207.fna,0.005,greedy,fastANI,True,0,0_1891,0_1891
KX160208.fna,0.005,greedy,fastANI,True,0,0_1884,0_1884
KX160209.fna,0.005,greedy,fastANI,True,0,0_2343,0_2343
KX160210.fna,0.005,greedy,fastANI,True,0,0_2320,0_2320
KX160211.fna,0.005,greedy,fastANI,True,0,0_2325,0_2325
KX160212.fna,0.005,greedy,fastANI,True,0,0_2057,0_2057
KX160213.fna,0.005,greedy,fastANI,True,0,0_2074,0_2074
